UtilizationOfUnsecuredLinesTotal,Age,CustomerLifeTime,NumberOfTime30_59DaysLateNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.118473706,49,15,0,0.115690122,10700,11,0,0,0,3,No
0.024724334,32,4,0,10,6670.221237,3,0,0,0,0,No
0.001018736,52,17,0,0.267946578,9583,14,0,2,0,2,No
0,72,23,0,0,9400,5,0,0,0,0,No
0.028306289,67,19,0,62,6670.221237,3,0,0,0,0,No
0.20413004,59,21,0,0.444759207,6000,10,0,2,0,0,No
0.422685826,75,24,0,0.347426471,7071,10,0,2,0,0,No
0.935706429,47,14,2,0.188968505,6000,4,2,0,0,0,No
0,55,17,1,459,6670.221237,5,0,0,0,0,No
0.954409118,26,2,0,0.324961558,1950,4,0,0,0,0,No
0.115300261,41,11,0,0.773840935,2652,10,0,2,0,3,No
0.708458308,54,12,0,0.213575336,4021,5,0,0,0,1,No
0.317584121,47,15,0,0.554165238,5833,7,0,2,0,2,No
0.385939742,70,28,0,0.135850388,2833,7,0,0,0,0,No
0.112229948,50,12,1,0.363003635,12930,8,0,1,0,3,No
1.121066501,56,15,1,1780,6670.221237,2,0,1,0,0,No
0.078872817,67,23,0,0.01727235,7236,5,0,0,0,0,No
0.03179682,25,2,0,0.108880572,2938,3,0,0,0,1,No
0.370314843,55,18,0,608,0,5,0,1,0,1,No
0.514217946,54,16,0,0.135020099,4228,6,0,0,0,0,No
0.3381883,40,11,0,0.189332248,2455,5,0,0,0,0,No
0.139080204,27,4,0,182,1,5,0,0,0,0,No
0.9999999,26,3,0,0.00856531,1400,1,2,0,0,0,No
0.020702842,80,28,0,0.042366107,1250,4,0,0,0,0,No
0.246226324,47,17,1,0.183004721,3600,8,0,0,0,4,No
0.001966601,79,30,0,2,6670.221237,2,0,0,0,0,No
0.510802074,58,16,1,0.437861002,5366,9,0,1,0,0,No
0.154170481,69,23,0,0.060164883,5700,15,0,0,0,0,No
0.375868539,44,13,0,0.54281744,5756,10,0,1,0,2,No
0.244062937,48,18,2,0.555577338,5100,20,0,1,0,0,No
0.213315351,68,28,0,0.59738885,2833,21,0,1,0,0,No
0.951087409,51,10,0,0.182651191,4910,2,0,1,0,1,No
0.760434593,46,16,0,0.791565983,12828,14,0,4,0,0,No
0.402725362,49,17,0,0.360120732,5300,10,0,1,0,0,No
0.043569296,38,8,0,0.222517394,7904,12,0,1,0,2,No
0.115258983,45,13,0,1689,6670.221237,6,0,2,0,0,No
0.154006666,41,7,0,0.061115111,12500,3,0,0,0,1,No
0.9999999,28,3,1,0.155268434,4488,2,1,0,1,1,No
0.062236197,35,5,0,0.31821853,8666,6,0,1,0,3,No
0.246250197,49,14,0,1389,6670.221237,10,0,1,0,0,No
0.007528969,65,19,0,0.000374953,8000,3,0,0,0,0,No
0.757781003,51,20,0,0.381186007,4687,9,0,2,0,1,No
0.001377483,73,33,0,860,6670.221237,16,0,1,0,0,No
0.399500034,65,23,1,0.157768446,5000,3,0,0,0,0,No
0.9999999,36,9,0,0,6670.221237,0,0,0,0,0,No
0.548458062,64,27,0,0.209891754,11362,7,0,1,0,2,No
0.014691459,72,30,0,75,0,13,0,0,0,0,No
0.106507141,40,12,0,0.173443541,7500,13,1,2,0,1,No
0.004887549,74,36,1,0.870170386,4166,23,0,6,0,0,No
0.048740506,30,5,0,0.428103981,5500,8,0,1,0,2,No
0.49230154,39,7,0,0.512925969,1701,3,0,1,0,2,No
0.237571197,84,25,0,0.380680966,6666,8,0,1,0,0,No
0.225605206,49,10,0,0.469537395,7500,3,0,1,0,0,No
0,52,18,0,0.314655406,18470,8,0,2,0,3,No
0.453769749,56,21,1,0.287221184,9100,10,0,3,0,1,No
0.000307686,59,19,0,0,9678,5,0,0,0,0,No
0.091254647,45,16,0,0.590058563,7000,10,0,1,0,1,No
0.616255829,22,1,0,0.148822745,2250,3,0,0,0,0,No
0.231230731,44,11,0,0.079810726,3169,8,0,1,0,0,No
0.02554499,38,7,0,0.331185315,5120,8,0,1,0,1,No
0.214989251,50,19,0,0.390656244,5500,7,0,1,0,2,No
0.670500727,51,12,0,0.564089325,7746,15,0,3,0,1,No
0.9999999,80,20,0,0.338216061,3822,4,3,2,0,0,No
0.117704597,31,4,0,32,6670.221237,3,0,0,0,0,No
0.206118446,88,36,0,442,6670.221237,9,0,0,0,0,No
0.043848455,55,20,0,62,6670.221237,3,0,0,0,1,No
0.676707327,48,14,0,0.10780613,6622,10,0,0,0,2,No
0.007546075,87,31,0,0.002777263,5400,7,0,0,0,0,No
0,63,24,0,0.144233273,3840,5,0,1,0,0,No
0.032299024,37,10,0,0.469006887,4500,11,0,1,0,1,No
0.751424858,68,16,0,0.478243826,2550,4,0,0,0,0,No
0.159815119,50,18,0,0.219397229,7000,10,0,2,0,1,No
0.128530185,56,19,0,0.210530612,12249,6,0,2,0,2,No
0.603396603,22,1,0,0.02247191,800,1,0,0,0,0,No
0.560034866,59,21,0,0.559450352,22850,20,0,9,0,1,No
0.46275053,41,11,0,0.465403624,2427,10,0,0,0,1,No
0.410341602,65,20,0,0.371762316,5906,5,0,1,0,0,No
0.032950069,56,21,1,0.308322752,8662,13,1,2,0,0,No
0.035623226,36,10,0,0.203579642,10000,8,0,1,0,1,No
0.31039338,40,11,1,0.436318517,13700,12,0,2,0,3,No
0.053025857,57,18,0,0.247452851,9225,17,0,2,0,2,No
0.589009486,56,21,0,0.217963172,2660,6,0,0,0,0,No
0.403195765,76,31,0,2662,6670.221237,10,0,2,0,0,No
0.9999999,36,5,0,180,6670.221237,2,1,0,0,0,No
0.050496424,71,24,0,0.61732935,4350,13,0,2,0,0,No
0.121089549,70,22,0,0.569265924,3500,12,0,1,0,0,No
0.384799542,30,6,0,0.252358823,7100,29,0,0,0,0,No
0.211381174,44,10,0,0.663668166,2000,10,0,1,0,0,No
0.147242638,85,32,0,88,6670.221237,3,0,0,0,0,No
0.593316932,55,13,0,0.39321608,19103,10,0,2,0,1,No
0.508900268,35,7,0,0.438223938,3625,7,0,1,0,0,No
0.025921059,73,27,0,0.268128287,13500,14,0,4,0,0,No
0.467426629,56,20,0,4418,6670.221237,5,0,2,0,0,No
0.006775024,75,35,0,0.020618557,290,8,0,0,0,0,No
0.197965009,42,8,2,0.363510712,5787,13,0,1,0,2,No
0.975282288,43,12,0,0.356082196,6666,10,0,1,0,1,No
0.054129806,46,15,0,0.190649912,7400,9,0,0,0,2,No
0.410117701,54,20,0,0.301733333,7499,11,0,1,0,0,No
0.899820036,30,5,0,0.025589897,6017,3,0,0,1,0,No
0.309969031,49,16,0,0.171664494,2300,8,0,0,0,0,No
0.9999999,41,9,0,0.006381621,4700,1,2,0,0,0,No
0.175072206,66,15,0,1807,6670.221237,5,0,1,0,1,No
0.35696893,63,20,0,0.183863227,3333,6,1,0,0,1,No
0.158946126,54,15,0,0.45721141,3750,10,0,2,0,0,No
0.145691464,48,18,0,1183,6670.221237,12,0,1,0,2,No
0.132685072,58,20,1,3861,6670.221237,20,0,1,1,0,No
0.94863119,28,3,0,0.107485605,2083,4,0,0,0,0,No
1.003862758,48,13,0,0.132933533,2000,5,0,0,0,2,No
0.148142593,68,23,0,0.252887356,6666,6,0,1,0,0,No
0.194744797,43,12,0,0.300169862,4120,12,0,0,0,0,No
0.103820014,29,5,0,0.144909432,1600,6,0,0,0,0,No
0.087127525,30,4,0,0.116993554,7290,10,0,1,0,0,No
0.045144945,50,14,0,0.185598938,9040,11,0,1,0,0,No
0.008891111,86,33,0,11,6670.221237,2,0,0,0,0,No
0.834853924,36,7,0,1.128122245,3402,6,0,2,0,0,No
0.06693173,57,23,0,0.323427302,7200,10,0,2,0,4,No
0.441966838,40,7,0,0.493886129,5233,6,0,1,0,1,No
0.9999999,35,5,0,0.083631409,5870,5,0,0,0,2,No
0.221836321,49,11,0,906,6670.221237,10,0,0,0,0,No
0.044225262,39,10,0,1776,6670.221237,4,0,2,0,0,No
0.914877145,58,19,1,0.420220974,16200,18,0,4,0,2,No
0,67,31,0,0.331605258,5400,22,0,2,0,0,No
0.038280252,56,22,0,3693,6670.221237,11,0,2,0,0,No
0.9999999,61,24,1,0.32759867,6916,4,0,1,0,0,No
0.030997959,70,25,0,0.610634043,8500,12,0,1,0,1,No
0.749510959,68,18,0,0.805304576,3430,9,0,2,0,0,No
0.07973181,58,24,0,2.04131956,3000,16,0,5,0,1,No
0,40,11,0,2249,6670.221237,6,0,1,0,0,No
0.047848308,40,8,0,0.32391902,4000,12,0,1,0,1,No
0.492132584,65,21,1,0.380957671,9000,8,0,1,0,0,No
0.475196724,65,26,0,4293,6670.221237,11,0,1,0,0,No
0.021918085,65,19,0,0.006238004,2083,1,0,0,0,0,No
0.025629476,73,31,0,17,6670.221237,2,0,0,0,0,No
0.740684603,56,20,0,0.194655813,5650,5,0,0,0,1,No
0.266396308,38,7,0,215,6670.221237,6,0,0,0,0,No
0.997422337,63,27,0,0.413049198,3800,7,0,1,0,0,No
0.648356953,32,5,1,0.664335664,1000,5,0,0,0,3,No
0.004629848,72,27,0,0.324069599,4137,21,0,1,0,1,No
0.238615058,47,15,0,171,6670.221237,3,0,0,0,0,No
0.087429187,65,19,0,140,6670.221237,3,0,0,0,0,No
0.003106899,55,13,0,0.000535695,28000,6,0,1,0,0,No
0.086003958,53,15,0,520,6670.221237,5,0,0,0,2,No
0.00266654,74,18,0,0.000413394,2418,1,0,0,0,0,No
0.00462704,42,9,0,2926,6670.221237,12,0,1,0,0,No
0.205129308,55,19,0,0.359084994,14600,18,0,4,0,2,No
0.003503268,41,13,0,0.552093899,6900,17,0,3,0,2,No
0.715311532,45,15,0,0.163448965,13000,17,0,0,0,2,No
0.111873402,49,13,0,0.22100955,2198,8,0,0,0,2,No
0.035057999,59,18,1,0.522657636,6200,8,0,1,0,0,No
0.023048828,53,14,0,0.304266816,5366,7,0,1,0,1,No
0.033032241,33,6,0,0.363362799,5316,5,0,2,0,0,No
0.265102557,56,18,0,0.346930614,5000,10,0,1,0,1,No
0.302856496,51,16,0,0.060882124,9000,6,0,0,0,2,No
0.190364948,50,18,0,0.292588426,8000,14,0,2,0,1,No
0.273905889,59,22,0,2573,6670.221237,24,0,1,0,0,No
0.217572981,82,39,0,226,6670.221237,15,0,0,0,0,No
0.083846011,66,29,1,0.113983717,7000,18,0,0,0,0,No
0.045125132,42,12,0,0.006260325,11500,6,0,1,0,2,No
0.612273939,89,32,0,0.672580023,2592,11,0,0,0,0,No
0.029153286,65,17,0,0.066809866,13500,4,0,0,0,1,No
0.046851273,51,13,0,0.074465276,41656,9,0,2,0,3,No
0.097357248,55,18,0,0.182090895,20000,9,0,1,0,2,No
0.850017645,40,10,0,0.279088365,2500,7,0,0,0,1,No
0,41,13,0,0.347150259,3859,11,0,1,0,4,No
0.107820878,61,24,0,1749,6670.221237,9,0,1,0,2,No
0.213431184,39,9,0,0.315853907,4900,15,0,2,0,3,No
0.06890436,65,25,0,0.024696122,5182,5,0,0,0,1,No
0.334599757,48,13,0,0.209731898,9473,7,0,2,0,0,No
0.307423144,47,14,0,0.241689578,4000,9,0,0,0,0,No
0.900076864,43,12,0,0.50175486,7407,6,0,3,0,0,No
0.006340859,63,18,0,0.281334373,33333,18,0,4,0,2,No
0.657814773,60,24,1,0.114491822,14000,10,0,0,0,0,No
0.016789032,59,18,0,0.16996167,9913,5,0,1,0,2,No
0.138927002,78,29,0,0.524085638,6725,6,0,1,0,0,No
0.041026227,32,5,0,0.030170847,2750,5,0,0,0,0,No
0.032962432,67,26,0,0.424743893,2537,9,0,1,0,3,No
0.022410345,76,28,0,24,6670.221237,3,0,0,0,0,No
0.044484328,55,14,0,20,6670.221237,7,0,0,0,0,No
0.07394746,69,20,0,0.174287008,4417,8,0,0,0,0,No
0.814487421,44,13,0,0.239014913,17500,14,0,2,0,2,No
0.080245988,68,25,1,2941,6670.221237,7,0,1,0,1,No
0,45,14,1,0.296108291,6500,10,0,2,0,2,No
0,46,14,0,0.27992391,13667,10,0,2,0,4,No
0.001479047,65,20,0,2,6670.221237,6,0,0,0,0,No
0.002777623,90,38,0,0.076510446,7083,9,0,0,0,0,No
0.166834158,58,21,0,0.319575586,10272,15,0,2,0,2,No
0.031488052,50,19,1,0.471614981,5900,8,0,1,0,0,No
0.414426832,53,20,0,0.625812442,14000,21,0,7,0,2,No
0.12366498,47,11,0,0.447553989,4537,4,0,1,0,0,No
0.095939464,59,22,0,0.092646079,4500,6,0,0,0,0,No
0.211787592,54,18,1,6431,6670.221237,10,0,2,0,0,No
0.003712051,45,16,0,2460,6670.221237,13,0,4,0,2,No
0.008696086,75,34,0,0.152551289,1900,7,0,1,0,0,No
0.005886083,85,40,0,0.00179964,5000,5,0,0,0,0,No
0.49123345,51,16,1,5481,6670.221237,11,0,3,0,0,No
0.327216378,40,10,0,0.552031361,5611,11,0,2,0,2,No
0.00870537,73,18,0,0.498553012,3800,6,0,1,0,0,No
0.874829027,46,10,0,2521,6670.221237,6,1,1,0,1,No
1.026903481,53,15,0,0.771076628,6250,7,0,3,0,0,No
0.037590773,62,20,0,612,6670.221237,4,0,1,0,0,No
0,63,20,1,0.256686236,3065,9,0,1,0,2,No
0.261410477,55,14,0,3741,6670.221237,6,0,1,0,0,No
0.015993395,48,11,0,0.544892279,9700,7,0,3,0,4,No
0.011899109,41,12,0,0.250774923,10000,6,0,1,0,2,No
0.168966207,32,5,0,0.022213995,2700,2,0,0,0,0,No
0.523147685,72,30,1,0.293966797,7408,9,1,2,2,1,No
0.010056161,76,29,0,0.369407648,4000,19,0,1,0,0,No
0.055331678,47,13,1,2.010618364,1600,11,0,2,0,2,No
0.023779526,62,24,0,0.342353424,7316,13,0,2,0,1,No
0.001580965,56,18,0,0.297764043,5500,8,0,1,0,1,No
0.635099142,63,17,1,3458,6670.221237,7,0,2,0,0,No
219,58,17,0,0.050676538,7833,2,0,0,0,1,No
0.127587241,59,25,0,0.399492613,6700,7,0,1,0,2,No
0.357081804,53,15,0,0.54950007,7100,17,0,2,0,3,No
0,46,9,0,2.306122449,440,8,0,1,0,0,No
0.500054221,77,28,0,0.470922882,4745,9,0,1,0,0,No
0.016947169,85,38,0,21,6670.221237,7,0,0,0,0,No
1.034561554,25,1,0,0.043478261,2506,3,0,0,0,0,No
0.010192891,33,6,0,0.806548363,4000,5,0,1,0,0,No
0.134883974,46,9,0,0.130258587,5181,4,0,0,0,3,No
0.094097535,57,18,0,3900,0,18,0,3,0,0,No
0.653259632,57,15,0,0.294922823,10300,7,0,2,0,0,No
0.987072013,53,22,3,0.115192321,15000,16,0,0,0,3,No
0.030610204,75,38,0,0.344286942,4655,16,0,1,0,0,No
0.052353076,59,15,0,0.463021243,7625,9,0,3,0,0,No
0.355653553,63,17,0,0.417534027,4995,10,0,1,0,1,No
0.037616541,40,12,0,38,6670.221237,7,0,0,0,0,No
0,49,12,0,0.264178558,8198,9,0,2,0,1,No
0.015198439,86,27,0,0.041916168,500,8,0,0,0,0,No
0.9999999,61,20,0,0,2000,0,0,0,0,1,No
0.655083965,51,15,0,0.33952445,11144,16,0,1,0,2,No
0.41834111,40,12,0,0.189717143,6398,7,0,1,0,2,No
0.141353585,40,10,0,0.17136275,11285,6,0,2,0,0,No
0,80,28,0,1795,6670.221237,4,0,1,0,0,No
0.04667669,53,20,0,0.228198116,16454,8,0,2,0,1,No
0.455560602,56,22,0,2732,6670.221237,12,0,1,0,0,No
0.112677746,70,31,0,0.298447767,10500,8,0,1,0,1,No
0.056794321,47,16,0,0.253638485,9000,4,0,1,0,0,No
0.032488345,36,7,0,0.011728503,17222,13,0,0,0,0,No
0.036416742,46,15,0,0.379577553,8000,7,0,1,0,0,No
0.804260985,25,2,0,18,0,1,0,0,0,0,No
0,67,28,0,0.478357381,900,3,0,0,0,0,No
0.753437422,31,6,0,0.274467734,12117,7,0,3,0,2,No
0.600279944,43,12,0,0.302997076,2735,3,0,1,0,2,No
0.9999999,48,14,0,0.445092485,6000,8,0,1,0,2,No
0.303301531,47,13,0,0.536879834,5300,9,0,2,0,2,No
0.000789932,72,32,0,0.035907958,6822,5,0,0,0,0,No
0.688696196,51,18,0,466,6670.221237,5,0,0,0,0,No
0.00095636,60,24,0,1.524580336,1667,9,0,1,0,0,No
0.00012371,65,25,0,0.119484458,6594,9,0,1,0,0,No
0.083348038,57,22,0,0.019255051,3167,8,0,0,0,3,No
0.005589975,42,12,0,2379,6670.221237,12,0,2,0,0,No
0.001497731,65,23,0,0.221080405,7200,13,0,1,0,1,No
0.087066321,43,14,0,0.327959005,8000,10,0,2,0,0,No
0.625696469,50,15,3,0.55618104,4440,12,0,2,0,2,No
0.029438822,50,11,0,0.135665834,2800,3,0,0,0,0,No
0.07026068,76,33,1,3975,6670.221237,13,0,2,0,0,No
0,71,32,0,0.265497616,6500,8,0,2,0,0,No
0.11543633,54,19,0,0.263571991,8896,13,0,1,0,0,No
0.990467031,65,31,1,0.641543563,3316,15,0,1,0,0,No
1.057647963,25,2,1,0.102604578,3800,4,1,0,1,0,No
0.980003999,61,14,1,0.22895189,2327,3,0,0,1,0,No
0.312532892,26,3,1,0.28022493,1066,5,0,0,0,0,No
0.9999999,57,20,0,0.248280275,6250,7,0,1,0,1,No
0.9999999,29,3,0,862,6670.221237,2,0,1,0,0,No
0.001546944,73,21,0,1979,6670.221237,13,0,1,0,1,No
0.056773806,53,22,0,0.195124274,10500,11,0,1,0,0,No
0.530731912,59,17,2,0.39344567,16141,9,0,1,0,4,No
0.063143412,41,11,0,0.285686217,10178,12,0,1,0,0,No
0.454620036,48,15,0,0.292771465,6335,29,0,0,0,0,No
0.246491059,56,14,6,0.390268289,6000,6,1,2,1,0,No
0.020514581,35,9,0,0.198771232,8300,8,0,1,0,1,No
0.210382157,58,23,0,314,6670.221237,3,0,0,0,2,No
0.006739541,76,21,0,0.148370326,5000,6,0,1,0,0,No
0.00644785,76,21,0,16,0,10,0,0,0,0,No
0.23670644,78,25,0,0.285838726,8035,10,0,1,0,0,No
0.347011157,40,10,0,0.973805239,5000,5,0,2,0,0,No
0.402879911,54,13,0,2363,6670.221237,4,0,1,0,0,No
0.149731638,57,13,0,0.247079712,10700,8,0,1,0,3,No
0.260567717,47,16,0,0.106366658,11732,12,0,2,1,2,No
0.10624429,61,22,0,1992,6670.221237,8,0,1,0,2,No
0,70,23,0,0,2500,1,0,0,0,0,No
0.123888146,41,10,0,0.453792315,7000,12,0,0,0,0,No
0.035527292,39,8,0,0.251623974,8158,11,0,1,0,2,No
0.053769892,56,14,0,0.240222477,11326,10,0,1,0,1,No
1.063757002,34,5,1,0.338316046,9833,9,0,4,0,2,No
0.003294251,56,15,0,0.233721132,5758,9,0,1,0,1,No
0.322192694,69,18,0,0.435641802,5616,9,0,2,0,0,No
0.008261853,80,21,0,8,6670.221237,7,0,0,0,0,No
0.548123564,44,14,0,0.322059954,1300,2,0,0,0,0,No
0.677330667,41,9,1,597,6670.221237,10,0,0,1,0,No
0.001023785,66,27,0,3122,6670.221237,9,0,1,0,0,No
0.475649159,68,26,1,1.169886742,1500,13,0,1,0,0,No
0.025995667,61,15,0,3471,6670.221237,6,0,1,0,0,No
0.191938975,50,19,0,1044,6670.221237,12,0,1,0,1,No
0.133011279,64,21,1,2.004847016,3300,19,0,3,0,0,No
0.028762294,85,29,0,47,6670.221237,8,0,0,0,0,No
0.338668226,51,13,0,3410,6670.221237,16,0,2,0,0,No
0.00374704,87,38,0,4,6670.221237,6,0,0,0,0,No
0.044698654,54,16,0,0.163524169,5833,9,0,1,0,0,No
0.001533231,60,24,0,0,2000,3,0,0,0,0,No
0.019252081,66,27,0,0.433925811,5175,13,0,1,0,0,No
0.013228538,45,11,0,0.325152578,7700,7,0,1,0,2,No
0.003298616,43,10,0,3,6670.221237,2,0,0,0,0,No
0.9999999,62,24,0,0,2790,0,0,0,0,0,No
0,30,5,0,0.298705399,9500,8,0,1,0,0,No
0.010528126,77,39,0,0.370657336,4000,15,0,1,0,0,No
0.10299485,53,18,0,0.092393687,9123,7,0,1,0,0,No
0.326714432,66,16,1,2756,6670.221237,8,0,1,0,0,No
0.249782238,48,11,0,0.722006689,7474,9,0,2,0,3,No
0.00539222,71,28,0,0.006107718,1800,5,0,0,0,0,No
0.154342283,42,10,1,669,6670.221237,3,0,0,0,0,No
0.9999999,38,7,0,1.174342844,4450,2,1,0,0,2,No
0.015696172,59,20,0,0.008996401,5001,9,0,0,0,0,No
0.043498327,72,22,0,0.004744106,6955,2,0,0,0,0,No
0.015366118,79,26,0,0.183950268,3538,8,0,1,0,0,No
0.377787301,54,14,0,3.927133269,1042,14,0,3,0,0,No
0.529882092,45,9,0,0.76807564,3595,12,0,1,0,3,No
0.002897362,90,33,0,3,6670.221237,6,0,0,0,0,No
0.05639243,41,8,0,0.415716857,5000,6,0,2,0,2,No
0.426480619,57,16,0,0.123739688,12000,13,0,1,0,1,No
0.062204752,48,13,1,0.10522443,17666,9,0,1,0,2,No
0.9999999,26,3,0,0.150217893,3900,1,0,0,0,0,No
0.02135375,66,24,0,0.439376609,6993,14,0,2,0,0,No
0.064763484,41,9,0,0.307237814,2707,6,0,1,0,0,No
0,75,30,0,0,2500,2,0,0,0,0,No
0.358959196,26,3,0,1208,6670.221237,14,0,0,0,0,No
0.354925776,51,14,1,0.122114732,11783,10,1,0,0,3,No
0.189212718,39,11,0,0.517059318,25000,16,0,2,0,2,No
0.035716031,65,19,0,1223,6670.221237,5,0,1,0,0,No
0.53692135,56,25,0,0.531699924,7917,25,0,1,0,0,No
0.004681412,78,31,0,9,6670.221237,10,0,0,0,0,No
0.043132375,39,6,0,0.376618639,5482,7,0,1,0,2,No
0.020558188,79,34,0,0.3014862,3296,7,0,1,0,0,No
0.014343944,52,21,0,0.370962371,6005,12,0,1,0,1,No
0.043053812,53,20,0,0.457796595,11100,13,0,2,0,1,No
0.983008496,29,3,0,0.551288795,1900,3,0,1,0,1,No
0.062759803,60,21,0,66,6670.221237,10,0,0,0,0,No
0.696483573,48,15,2,0.166357552,12400,10,0,1,0,1,No
0.000491064,67,18,0,828,6670.221237,11,0,1,0,0,No
0.025402659,29,4,0,0.270162186,4500,4,0,1,0,2,No
0.423639586,39,11,0,0.15797684,33333,10,0,2,0,2,No
0.5112397,58,20,0,0.963084409,9453,13,0,3,0,1,No
0.01773889,49,19,0,0.268582755,13116,10,0,2,0,2,No
0.327227713,58,23,0,2738,6670.221237,10,0,1,0,0,No
0.087442015,74,32,0,94,6670.221237,4,0,0,0,0,No
0.853419932,49,14,1,0.527781589,7288,16,0,2,0,4,No
0,56,22,0,0.245630175,25000,8,0,2,0,0,No
0.023995201,69,25,0,353,6670.221237,4,0,0,0,0,No
0.404537216,83,22,0,194,6670.221237,2,0,0,0,0,No
0,84,24,0,2120,6670.221237,4,0,1,0,0,No
0.00478448,63,27,0,1223,6670.221237,17,0,2,0,0,No
0.538059532,31,5,0,0.128715571,3666,8,0,0,0,1,No
0.087291271,62,25,0,27,6670.221237,4,0,0,0,0,No
0.114934084,66,27,0,0.231201833,4800,4,0,1,0,0,No
0,47,10,0,0.021962906,66156,10,0,1,0,4,No
0.042867783,52,12,0,1698,6670.221237,12,0,2,0,0,No
0.031680177,47,11,0,0.324850027,5500,6,0,2,0,0,No
0.018358151,63,26,0,0.011847464,2700,11,0,0,0,0,No
0.069644246,62,28,0,632,6670.221237,13,0,0,0,1,No
0.002983261,80,23,0,0.00012837,7789,2,0,0,0,0,No
0.011782156,83,37,0,39,6670.221237,9,0,1,0,1,No
0.647434914,45,11,0,1982,6670.221237,15,0,1,0,0,No
0.9999999,35,7,0,0.109922179,3083,3,1,0,1,2,No
0.9376971,41,12,0,0.113147809,6000,2,0,0,0,0,No
0.55389684,65,27,0,1.186453387,4000,12,0,3,0,1,No
0.582794334,64,24,0,0.247682533,9600,5,0,1,0,0,No
0.035934001,45,15,0,0.352005454,8800,9,0,2,0,0,No
0,60,26,0,0.043952548,22000,15,0,1,0,2,No
0.20756918,55,24,0,4175,6670.221237,18,0,1,0,0,No
0.005046771,58,27,0,0.382040383,11291,17,0,2,0,0,No
0.294072158,70,25,0,0.80131799,10166,10,0,2,0,0,No
0.050169521,50,13,0,35,6670.221237,6,0,0,0,0,No
0.023386193,55,14,0,363,6670.221237,9,0,0,0,0,No
0.9999999,69,19,0,0.063387323,5000,2,0,1,0,0,No
0.054779597,45,11,0,0.173026158,16667,7,0,1,0,4,No
0,59,20,0,0.387808975,12500,3,0,1,0,1,No
0.336025945,32,5,0,0.263245585,3000,8,0,0,0,0,No
0.065867588,45,9,0,0.34219457,7071,8,0,1,0,0,No
0.9999999,71,16,0,2.628306878,755,3,0,2,0,0,No
0.083102545,75,31,0,132,6670.221237,6,0,0,0,1,No
0.103744813,34,7,0,0.152474588,6000,7,0,0,0,0,No
0.090102134,41,10,0,1204,0,4,0,1,0,2,No
0.127328617,50,11,0,0.207402541,9131,4,0,1,0,2,No
0.96111638,33,7,0,1.016824395,950,9,1,0,0,1,No
0.047947603,42,11,0,0.00559888,5000,5,0,0,0,0,No
0.714527085,48,14,0,0.330515408,11000,7,0,1,0,2,No
0.9999999,50,13,0,0.026950663,4600,0,0,0,0,5,No
0.005669068,86,34,0,0.00119952,2500,3,0,0,0,2,No
0.499186569,52,13,0,0.41030467,8500,11,0,2,0,1,No
0.9999999,26,2,0,0,4166,1,0,0,0,0,No
0.543787738,58,16,0,0.745301879,2500,9,0,0,0,0,No
0.017844781,58,12,0,0.00239904,2500,2,0,0,0,0,No
0.029840916,62,20,0,0.312981152,11300,19,0,3,0,2,No
0.009948986,61,21,0,0.006594724,1667,4,0,0,0,0,No
0.315453127,58,18,0,0.311887225,20500,23,0,8,0,0,No
0.08453521,34,8,0,0.124341029,5500,5,0,0,0,0,No
0.304195613,35,7,0,0.480053328,9750,11,0,2,0,0,No
0,57,18,0,0.609855863,5133,13,0,2,0,0,No
0.005785301,56,22,0,0.44744618,2368,3,0,1,0,0,No
0.688573843,52,14,0,0.755133871,3846,15,0,3,0,0,No
0.170850169,74,19,0,0.105803943,3600,5,0,0,0,0,No
0.31700907,29,3,0,0.115471132,4000,7,0,0,0,0,No
0.018261696,73,19,0,0.013746563,4000,3,0,0,0,0,No
0.802079924,44,8,0,0.226835964,2913,3,0,0,0,2,No
0.046740048,57,17,0,0.404799866,11916,13,0,3,0,0,No
0.677701194,55,16,0,0.079017013,2644,5,0,0,0,2,No
0.393606394,23,1,0,0.003665445,3000,1,0,0,0,0,No
0.037664881,49,18,1,3630,6670.221237,12,0,1,0,0,No
0.805884874,31,5,0,0.450710683,2180,8,0,0,0,0,No
0.025332684,44,11,0,0.32354158,4833,5,0,2,0,2,No
0.378026539,32,4,0,0.277725711,3200,4,0,0,0,4,No
0.960247664,51,17,0,0.564455292,4506,6,0,1,0,2,No
0.338493947,44,10,0,0.125293453,11500,7,0,2,0,0,No
0.460233966,47,14,0,0.315760771,5500,7,0,1,0,2,No
0.548523682,55,22,0,11481,0,11,0,5,0,3,No
0,65,20,0,0.539374572,4380,8,0,1,0,0,No
0.34768068,73,28,1,0.43561705,4480,8,1,1,0,3,No
0.9999999,33,6,0,0.377426312,6954,7,0,3,0,1,No
356,83,31,0,0.191556896,6300,6,0,2,0,1,No
0,30,4,0,0.467745775,4200,5,0,2,0,0,No
0.316230035,27,3,1,0.086365454,2500,3,0,0,0,3,No
0.169532187,39,11,1,0.309729419,1736,7,0,0,0,1,No
0.076643925,48,16,0,0.240116905,6500,6,0,1,0,3,No
0.018787544,62,17,0,0.152980877,8000,12,0,1,0,0,No
0.389507366,78,25,0,0.222751729,6504,5,0,1,0,1,No
