UtilizationOfUnsecuredLinesTotal,Age,CustomerLifeTime,NumberOfTime30_59DaysLateNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.383961393,58,21,1,0.271450858,11537,11,0,2,0,2,No
0.646392268,51,12,0,0.192850894,8000,4,0,1,0,1,No
0.023444913,60,25,0,737,6670.221237,24,0,0,0,0,No
0.233354784,42,11,2,0.169483052,10000,13,0,2,0,0,No
0.085812638,27,3,0,0.188603799,3000,13,0,0,0,0,No
0.028269506,52,16,0,0.263289452,6000,5,0,1,0,2,No
0.451936578,31,5,0,1.02736266,4750,6,1,2,0,0,No
0.151739183,53,16,0,0.076739182,4182,5,0,0,0,1,No
0.194640834,50,13,0,0.319230071,5506,8,0,1,0,1,No
0.184986787,55,15,4,3144,6670.221237,11,0,1,0,0,No
0.114068393,58,27,0,0.287097286,12601,30,0,4,0,0,No
0.855190802,27,3,2,0.292715232,4529,8,0,0,0,0,No
0.9999999,56,14,0,0,6200,1,0,0,0,0,No
0.211206477,44,13,1,0.2138395,2080,13,1,0,1,0,No
0.302896392,87,32,0,373,6670.221237,8,0,0,0,0,No
0.036566057,77,22,0,65,6670.221237,4,0,0,0,0,No
0.939949192,52,12,0,0.377777778,4769,2,0,1,0,3,No
0.027003301,75,22,0,394,6670.221237,6,0,1,0,0,No
0.035202478,55,13,0,0.203277703,6650,7,0,1,0,0,No
0.353273185,67,27,0,0.352156937,10500,21,0,2,0,0,No
0.440519827,35,7,1,0.183278224,6350,4,1,0,0,1,No
0.072859679,51,11,1,0.060911381,4366,6,0,0,0,3,No
0.004049798,66,20,0,0.111970141,3750,5,0,0,0,0,No
0.079420008,43,9,0,0.417431754,8168,9,0,2,0,2,No
0.355840761,55,21,0,0.781694039,5418,24,0,2,0,2,No
0.346738061,29,4,1,0.411078717,2400,7,0,0,0,0,No
0.013015184,78,24,0,0.004608295,2386,10,0,0,0,0,No
0.682708972,41,10,4,0.38708711,13350,8,0,4,0,1,No
0.139986001,69,16,0,0.010180893,11000,3,0,0,0,1,No
0.95483583,62,27,0,0.445849546,6167,25,0,0,0,1,No
0.024179232,75,25,0,0.006707053,4621,7,0,0,0,0,No
0.073216431,54,16,0,0.243092141,9300,8,0,1,0,1,No
1.006159507,43,9,2,0.389948007,7500,6,0,1,0,0,No
0.123492137,50,14,0,0.555341011,14500,15,0,4,0,2,No
0.9999999,29,4,0,0,3208,0,0,0,0,2,No
0.098398211,54,15,0,1528,6670.221237,7,0,1,0,0,No
0.019754535,76,34,0,0.549209646,8666,16,0,2,0,0,No
0.047254721,57,21,0,0.265837479,6029,17,0,1,0,0,No
0.036959686,62,18,0,0.007368877,2306,3,0,0,0,0,No
0.295576492,63,22,0,0.22163755,4750,8,0,0,0,1,No
0.007192,55,18,0,2410,6670.221237,9,0,1,0,1,No
0.004096509,44,14,0,2263,6670.221237,13,0,2,0,0,No
0.008132791,57,15,1,0.111377724,5000,3,0,0,0,0,No
0.000939169,54,21,0,0.345183868,9000,21,0,3,0,0,No
0.031458907,49,15,0,0.087762067,2050,9,0,0,0,0,No
0.286874522,48,12,0,1.027491409,2036,10,0,1,0,2,No
0.030611961,51,12,0,4654,6670.221237,7,0,2,0,0,No
0.153156345,46,13,0,0.249297095,3200,23,0,0,0,0,No
0.003999733,87,22,0,1,6670.221237,4,0,0,0,0,No
0.352130733,61,21,0,0.260267651,6500,9,0,1,0,1,No
0.737043826,53,16,0,0.022853878,7000,2,0,0,0,1,No
0.001161394,53,13,0,0.105157937,2500,6,0,0,0,0,No
0.188119654,40,9,2,4658,0,9,1,1,0,0,No
0.006562884,70,27,0,12,6670.221237,9,0,0,0,0,No
0.791284794,50,13,0,0.286269826,36000,16,0,2,0,1,No
0.083609362,38,8,0,0.927691822,3166,9,0,2,0,1,No
0.076677799,63,17,0,0.195391414,6335,5,0,1,0,2,No
0,36,6,0,1309,6670.221237,5,0,1,0,0,No
0.50089994,43,11,0,0.366799601,10029,9,0,2,0,3,No
0.633574301,68,24,1,0.303049238,8001,11,0,1,0,0,No
0,52,13,0,2351,6670.221237,5,0,3,0,0,No
0.046762953,47,12,0,0.218795559,8916,10,0,2,0,0,No
0,67,28,0,0.097385373,7916,18,0,1,0,0,No
0.02642294,49,15,0,0.139212776,14150,10,0,1,0,0,No
0.370627566,49,13,0,0.207368764,9200,12,0,2,0,2,No
0.118907544,77,24,1,0.162810626,3500,6,0,0,0,1,No
0.024662187,61,21,0,0.027993002,4000,8,0,0,0,0,No
0.014505791,78,23,0,0.107973007,4000,8,0,1,0,0,No
0.068243224,39,7,0,0.16329914,9650,5,0,1,0,2,No
0.0714947,46,13,2,0.060748764,4246,8,0,0,0,1,No
0.059583762,48,12,0,0.303249572,7600,14,0,1,0,4,No
0,38,8,0,0.197560488,5000,3,0,0,0,4,No
0,51,16,0,0.310096154,5407,8,1,3,0,0,No
0.689534214,40,9,1,0.351456068,8000,11,0,0,0,2,No
0.9999999,58,12,0,0,6670.221237,0,0,0,0,0,No
0.00139447,31,5,1,0.106322385,15800,12,0,1,0,1,No
0,50,15,0,5732,6670.221237,16,0,5,0,0,No
0.246393912,48,12,0,0.683433318,2166,8,0,1,0,4,No
0.050904957,73,21,1,0.207422645,11666,7,0,2,0,0,No
0.004171309,66,19,0,0.304592315,3200,8,0,1,0,0,No
0.021968222,57,16,0,1179,6670.221237,13,0,1,0,0,No
0.578865384,53,20,0,0.334485526,16200,20,0,1,0,0,No
0.385917909,62,21,0,0.38646573,6900,10,0,1,0,0,No
0.07557788,50,15,0,0.49309362,4560,9,0,4,0,1,No
0.632611604,59,20,4,8230,6670.221237,16,0,4,0,0,No
0.61051498,37,10,2,3817,6670.221237,13,0,3,0,1,No
0.9999999,48,13,0,0.006257333,5113,1,0,0,0,0,No
0.26382671,72,27,0,0.589882024,5000,12,0,2,0,0,No
0.882235529,24,2,0,0.12095968,3000,2,0,0,0,0,No
0.221389305,25,2,0,0.167380748,3500,3,0,0,0,0,No
0.420629115,26,2,0,0.062189055,803,3,0,0,0,0,No
0.056134037,59,24,0,0.35701055,12416,20,0,7,0,0,No
0.330377916,54,19,0,0.341732283,24129,18,0,3,0,1,No
0.054762852,46,10,0,2382,6670.221237,9,0,1,0,2,No
0.020255451,68,17,0,0.307597282,1618,6,0,0,0,1,No
0.015998558,78,29,0,0.18450096,4167,11,0,1,0,0,No
0.577168457,29,4,0,0.255973055,9500,10,0,1,0,2,No
0.542595752,60,24,0,4723,6670.221237,26,0,1,0,0,No
0.146277356,27,3,0,0.302854779,2416,5,0,0,0,0,No
0.021462046,74,22,0,21,0,2,0,0,0,0,No
0.028541139,44,14,0,5088,6670.221237,21,0,2,0,2,No
0.003423011,34,6,0,0.079365079,5480,5,0,0,0,0,No
0.483569901,32,6,0,0.202313235,5273,6,0,0,0,0,No
1.23180593,66,17,0,1.603221704,2358,5,0,2,0,0,No
0.09644591,46,11,0,2489,6670.221237,16,0,2,0,0,No
0.011760181,60,18,0,0.137889688,3335,9,0,2,0,0,No
0.9999999,34,5,0,0.357756601,6400,6,0,2,0,0,No
0.0049619,74,28,1,8,6670.221237,9,0,0,0,0,No
0.832104651,47,16,0,0.754365541,11166,18,0,3,0,2,No
0.01476463,58,22,0,0.092787628,15001,12,0,1,0,0,No
0.273514223,45,10,0,0.38255653,4333,10,0,1,0,0,No
0.004246924,65,24,0,0.006149116,1300,8,0,0,0,0,No
0.19225393,64,20,0,0.350264468,12855,8,0,1,0,1,No
0.047674344,34,7,0,0.200652174,4599,5,0,1,0,0,No
0.136309811,45,8,0,0.439235725,4500,3,0,1,0,0,No
0.314563939,44,10,0,0.428760476,6800,6,0,2,0,0,No
0.225737246,65,19,1,3447,6670.221237,11,0,2,0,1,No
0.195936866,53,12,0,0.14022565,8685,5,0,1,0,1,No
0.037015672,50,13,0,0.15454935,7000,6,0,1,1,1,No
0.9999999,67,22,0,0.616790009,4323,6,0,2,0,1,No
0.7393574,51,14,0,1.373271889,1301,6,0,2,0,2,No
0.91246432,26,2,1,0.032961191,1880,2,4,0,0,0,No
0.9999999,46,9,0,0.312488638,5500,6,0,2,0,0,No
0.007673206,63,24,0,734,6670.221237,19,0,1,0,1,No
0.203179682,55,18,0,0.252203857,7259,10,0,1,0,2,No
0.008253289,43,9,0,0.47868274,3400,8,0,1,0,0,No
0.850296407,47,9,0,0.799391256,3613,7,0,1,0,0,No
0.007291477,73,19,0,8,6670.221237,4,0,0,0,0,No
0,60,17,0,0,8200,4,0,0,0,0,No
0.375008503,28,4,0,0.159951713,6626,4,0,0,0,1,No
0.000399989,75,35,0,1678,6670.221237,19,0,1,0,0,No
0.190965755,56,21,0,0.336665834,4000,11,0,1,0,0,No
0.405643571,52,17,0,0.525665144,7441,10,0,3,0,0,No
0.104751928,35,5,0,0.338810343,7850,6,0,2,0,1,No
0.257679812,61,20,0,0.280099955,4401,9,0,0,0,0,No
0.462923964,71,21,0,0.430620715,11083,9,0,3,0,0,No
0.232792635,58,15,0,0.494587843,1200,4,0,0,0,0,No
0.163997018,39,11,0,0.620500514,2916,14,0,2,0,0,No
0.081639835,33,7,0,0.848500126,7933,14,0,4,0,1,No
0.540236818,44,11,0,0.481304031,9600,9,0,2,0,3,No
0.019631208,75,21,0,0.290709633,2916,6,0,1,0,0,No
0.027119487,56,18,0,2395,0,17,0,1,0,0,No
0.303297053,62,29,1,0.611346317,4723,25,0,1,0,0,No
0.520826106,68,21,0,0.58113962,3000,7,0,0,0,0,No
0.251027357,54,20,1,0.098431921,6440,20,0,1,0,1,No
0.278846553,52,17,0,6611,6670.221237,11,0,5,0,3,No
0,44,12,0,0.384545619,5512,13,0,2,0,1,No
0.023571037,48,13,0,0.439779271,4167,7,0,1,0,0,No
0.626197817,25,2,0,0.121383204,4250,5,0,0,0,0,No
0.053544733,62,22,0,264,6670.221237,13,0,1,0,0,No
0.361212186,50,14,0,1.008877285,3829,11,0,2,0,1,No
0.370305461,28,3,0,0.595032397,8333,12,0,2,0,0,No
0.9999999,41,7,1,0.121175765,3333,1,0,0,0,0,No
0.111418782,39,8,0,0.339053997,14333,14,0,2,0,3,No
0.106906747,62,17,0,1518,0,5,0,2,0,0,No
0,69,23,0,58,6670.221237,2,0,0,0,0,No
0.031949201,38,7,0,1097,6670.221237,4,0,1,0,0,No
0.052577253,42,8,1,0.006855184,3500,3,0,0,0,3,No
0.881343881,51,14,1,0.036126135,9798,5,0,0,1,0,No
0.053331139,62,20,0,1.112168593,1470,11,0,1,0,2,No
0.052897355,66,22,0,0.108024362,9358,8,0,1,0,0,No
0.635505269,47,12,0,0.478991597,57000,12,0,6,0,3,No
0.710832171,62,17,2,0.038573824,16098,8,0,0,0,4,No
0.168406519,55,15,0,0.470725389,3859,9,0,1,0,1,No
0,81,28,0,0.061901723,4700,13,0,0,0,0,No
0.047544431,52,10,0,0.370543152,3000,4,0,1,0,1,No
0.00410696,75,20,0,0.101959216,2500,6,0,0,0,0,No
0.255480067,25,2,0,0.356301321,2800,6,0,0,1,0,No
0,52,17,0,0.206605679,8416,13,0,1,0,3,No
0.061549706,52,15,0,0.427508055,9000,17,0,6,0,1,No
0.020629272,57,12,0,19,6670.221237,2,0,0,0,0,No
0.580403266,31,4,1,0.269092363,2500,6,0,0,0,0,No
0.003873603,71,26,0,0.216701903,945,6,0,1,0,0,No
0.120335082,64,24,0,1290,6670.221237,17,0,0,0,3,No
0.478340653,56,14,1,0.508850216,6722,9,0,1,0,0,No
0.03695781,61,15,0,45,6670.221237,3,0,0,0,0,No
0.398165406,59,19,0,0.237832874,9800,16,0,1,0,0,No
0.9999999,46,8,0,0,6670.221237,1,0,0,0,1,No
0.023611171,50,12,0,0.159202298,5916,7,0,1,0,1,No
0.603412687,54,17,1,0.963928727,2300,7,0,1,1,0,No
0,30,3,0,0.466844385,3000,4,0,1,0,0,No
0.232445111,38,9,0,0.451091485,6000,17,0,1,0,0,No
0.023827898,62,17,0,0.040356299,5500,10,0,1,0,1,No
0.094212083,46,12,0,0.343731254,5000,4,0,1,0,0,No
0.994133464,53,16,1,0.53749837,7666,10,0,1,0,0,No
0.046337532,76,22,0,3841,6670.221237,10,0,2,0,0,No
0.018296241,70,27,0,0.00441791,8374,12,0,0,0,0,No
0.064323165,35,7,0,0.58669945,8540,9,0,1,0,0,No
0.050389389,48,16,2,1.281566694,3650,20,0,4,0,0,No
0.566255292,59,20,2,0.351704691,3900,5,0,0,1,0,No
0.186997123,66,22,0,0.26908049,7677,4,0,1,0,0,No
0.392980351,31,4,0,0.06264996,3750,6,0,0,0,0,No
0.024080464,59,17,0,9,6670.221237,2,0,0,0,0,No
0.077996455,50,11,0,0.401357247,4125,5,0,2,0,2,No
0.237985126,40,7,0,0.077802129,6387,2,0,0,0,0,No
0.19402673,51,16,4,3371,6670.221237,11,0,2,0,0,No
0.093508233,44,9,0,0.210691103,13094,6,0,2,0,0,No
0.058541185,77,20,0,61,6670.221237,1,0,0,0,0,No
0.022977909,60,19,0,0.233191702,4000,8,0,1,0,0,No
0.092088025,69,20,0,776,6670.221237,7,0,0,0,0,No
0.78081784,62,23,0,1.535260931,1417,9,0,1,0,1,No
0.001092183,43,10,0,0.226504129,17800,8,0,3,0,4,No
0.956338185,75,24,0,0.211858761,1500,7,0,0,0,1,No
0.344266393,47,14,0,0.122622183,6833,7,0,0,0,3,No
0.102842451,77,23,0,0.006269592,3189,5,0,0,0,0,No
0.132751699,50,16,0,0.125918704,13333,8,0,1,0,0,No
0.028362777,62,18,0,50,6670.221237,5,0,0,0,0,No
0.016873945,35,8,0,0.113257243,3416,10,0,0,0,0,No
1.00429957,41,10,0,1679,6670.221237,4,0,1,0,0,No
0.104275783,46,10,0,0.398518126,3778,4,0,1,1,2,No
0.357314281,40,7,0,0.173360447,5900,5,0,0,0,2,No
0,50,11,0,0.185283219,17000,7,0,2,0,1,No
0.593083847,63,20,0,1773,6670.221237,7,0,1,0,0,No
0.523288248,36,7,0,553,6670.221237,8,0,0,0,0,No
0.057287378,78,19,0,0.143705092,3200,2,0,1,0,0,No
0.630915818,29,4,0,0.446165013,4132,8,0,0,0,2,No
0.009999275,43,12,0,0.085989251,8000,6,0,0,0,3,No
0.020726331,72,26,0,0.496888225,4016,4,0,1,0,0,No
0.024950966,36,8,0,0.390630468,20000,13,0,3,0,1,No
0.00076746,61,22,0,0.221385719,8500,10,0,1,0,1,No
0.08499336,50,10,0,851,6670.221237,4,0,1,0,2,No
0.9999999,33,6,0,0.037192561,5000,0,2,0,0,2,No
0.351024163,41,14,0,0.214959887,8475,22,0,2,0,0,No
0,28,4,0,0.271216884,2226,5,0,0,0,0,No
0.771990001,46,12,0,0.543758967,3484,8,0,0,0,0,No
0.335668346,76,34,0,0.372858916,12084,19,0,2,1,0,No
0.178727318,72,26,0,0.230865878,9550,7,0,1,0,0,No
0.538090447,67,20,0,0.513067749,3940,11,0,0,0,0,No
0.417560842,62,18,0,0.315190225,3600,9,0,1,0,1,No
0.014293949,57,19,0,0.486585569,6000,24,0,2,0,0,No
0.0614033,63,17,0,807,6670.221237,4,0,2,0,0,No
0.9999999,67,16,0,578,6670.221237,6,0,0,0,0,No
0.02430968,68,25,0,1838,6670.221237,13,0,1,0,1,No
0.034048298,67,17,0,20,6670.221237,3,0,0,0,0,No
0.006460639,93,38,0,0.000527148,7587,6,0,0,0,0,No
0.881983525,43,10,1,0.071214686,7680,6,3,0,1,4,No
0.536575875,35,6,1,0.692470557,7556,16,0,1,0,0,No
0.9999999,61,14,0,0,1500,1,0,0,0,1,No
0.021638288,75,22,0,0.23266684,3850,5,0,1,0,0,No
0.03211302,51,16,0,0.144365104,6441,6,0,1,0,0,No
0.744353643,54,19,1,0.310362542,13625,12,0,2,0,1,No
0.337495057,48,14,0,0.102111496,8950,5,0,1,0,1,No
0.020726695,61,20,0,0.745133454,4982,17,0,3,0,1,No
0.021121371,43,11,0,0.003337041,3595,3,0,0,0,0,No
0,26,2,0,0.131247284,2300,2,0,0,0,0,No
0.759933216,50,12,0,0.628206798,7678,12,0,2,0,3,No
0.427883973,47,16,0,0.701621862,4500,16,0,2,0,2,No
0.002726339,66,28,0,0.215623852,8166,21,0,1,0,0,No
0.140502521,48,14,1,1.196633894,6000,13,0,3,0,2,No
0.9999999,65,20,0,0.010174029,3734,1,1,0,0,0,No
0.920556131,72,27,0,3339,6670.221237,7,0,2,0,0,No
0.20789636,41,10,0,0.227537332,3950,15,0,0,0,1,No
0.115202174,42,10,0,1320,6670.221237,3,0,1,0,0,No
0.828265802,67,23,0,0.462158695,5456,8,0,1,0,0,No
0.456646979,51,17,0,0.268400176,13613,24,0,1,0,2,No
0.04111355,57,13,0,0.046993287,7000,3,0,0,0,0,No
0.065106352,71,23,0,0.123044348,8500,5,0,1,0,0,No
0.019141034,28,3,0,0.132622459,3000,5,0,0,0,0,No
0.018788485,47,12,0,0.132889063,2550,8,0,0,0,0,No
0.211646392,43,11,0,0.316656681,3337,6,0,0,0,1,No
0.169596477,61,23,0,0.189465984,4100,11,0,0,0,0,No
0.9999999,30,3,0,0.500809061,1235,3,0,0,0,0,No
0.01123955,45,12,0,0.083245798,3807,3,0,0,0,0,No
0.163772515,54,15,1,0.422563642,8916,10,0,1,0,2,No
0.92527229,32,7,0,0.347689451,14000,13,0,2,0,2,No
0.217281718,38,6,0,0.116202587,4560,6,0,0,0,2,No
0.391505829,67,27,0,0.276885438,9400,12,0,1,0,1,No
0.049231886,65,16,0,0.870762053,6429,4,0,2,0,0,No
0.010704623,41,8,0,2,6670.221237,6,0,0,0,0,No
0.076670696,44,10,0,1583,6670.221237,6,0,1,0,0,No
0.341182941,68,19,0,2717,6670.221237,2,0,1,0,0,No
0.05196576,52,17,0,0.292487813,24000,11,0,5,0,1,No
0.46745935,42,9,1,0.274454258,6000,5,0,1,0,0,No
0.026521878,69,25,1,0.654672664,2000,19,0,0,0,0,No
0.9999999,48,11,2,1172,0,4,0,0,0,0,No
0.263771916,41,8,0,0.273180627,11830,6,0,1,0,1,No
0.004674883,79,29,0,546,6670.221237,5,0,1,0,0,No
0.108578284,85,26,0,0.002210294,9500,6,0,0,0,1,No
0.942500491,31,5,1,0.199777338,8083,9,0,0,0,0,No
0.094080497,59,18,0,0.138664947,3100,10,0,0,0,1,No
0.256483422,71,26,0,0.327568872,4972,7,0,1,0,0,No
0.650119175,57,15,1,0.90066035,3482,8,0,1,0,0,No
0.076651426,61,15,0,0.05435814,7376,7,0,0,0,0,No
0.688372746,45,12,0,0.035460993,8600,4,0,0,0,1,No
0.013382956,53,15,0,0.687816815,5720,9,0,2,0,0,No
0.938586327,44,10,1,1095,6670.221237,8,9,0,4,0,No
0.009299845,90,29,0,0.00199975,8000,4,0,0,0,0,No
0.037681341,71,19,0,0.013173653,6679,6,0,0,0,0,No
0.228290479,39,9,0,0.327883606,6666,10,0,2,0,1,No
0.030679386,45,12,0,0.220455909,6667,3,0,1,0,0,No
0.488819721,46,14,0,0.514777657,7375,12,0,2,0,1,No
0.121097656,27,3,0,107,6670.221237,2,0,0,0,0,No
0.073159408,55,14,0,122,6670.221237,6,0,0,0,0,No
1.012830168,37,7,0,0.688134098,6800,17,0,1,0,2,No
0.235889528,59,23,0,3172,6670.221237,14,0,2,0,0,No
0.105067856,45,13,0,0.353005345,9166,12,0,2,0,1,No
0.166853365,43,9,0,0.189584833,12500,12,0,1,0,2,No
0.943568096,90,26,0,0.174454829,1604,2,0,0,0,0,No
0.01333899,60,24,0,35,6670.221237,18,0,0,0,0,No
0.025438078,69,26,0,0.443505136,11000,19,0,2,0,1,No
0.009320207,46,12,0,5758,0,6,0,2,0,3,No
0.409015631,61,24,0,0.427966614,16533,15,0,3,0,1,No
0.008461278,62,21,0,7,6670.221237,4,0,0,0,0,No
0.031498425,33,5,0,0.04259574,10000,6,0,0,0,2,No
0.543903306,53,16,0,0.114359415,4651,8,0,0,0,0,No
0.072793294,67,20,0,1159,6670.221237,10,0,1,0,0,No
0.126958261,46,12,0,102,6670.221237,2,0,0,0,0,No
0.012664978,45,13,0,0.334122599,3800,8,0,0,0,0,No
0.322649069,38,9,0,0.267259537,4272,5,0,2,0,0,No
0,55,16,0,399,6670.221237,7,0,0,0,0,No
1.005599813,45,14,0,0.480681545,12500,14,0,4,0,4,No
0,52,14,0,1682,0,12,0,1,0,0,No
0.9999999,60,14,0,0.398148148,2375,2,0,1,0,0,No
0.602164432,76,30,0,0.096525097,36000,12,0,2,0,0,No
1.054384018,35,6,2,0.472997033,1684,5,0,0,0,0,No
0.957634366,54,17,0,2.109570042,720,5,0,0,0,0,No
0.038941506,52,17,0,0.405391658,5897,10,0,1,0,1,No
0.955440713,43,10,0,0.019135847,125000,9,0,0,0,1,No
0,32,4,0,0,10500,2,0,0,0,0,No
0.819747108,54,18,1,990,6670.221237,8,0,0,0,0,No
0.007643579,63,19,0,0.001189061,3363,4,0,0,0,0,No
0.030513202,68,20,0,48,6670.221237,6,0,0,0,0,No
0.9999999,79,25,0,13,6670.221237,2,0,0,0,0,No
0.080296253,59,19,0,0.449910018,5000,11,0,1,0,0,No
0.130021448,48,10,0,0.010697674,6449,7,0,0,0,0,No
0.058120379,45,13,0,1551,6670.221237,11,0,2,0,1,No
0.098160562,53,13,0,238,6670.221237,5,0,0,0,0,No
0.561495002,55,21,1,0.180474634,7036,17,0,0,0,0,No
0.163798135,48,11,0,0.317771084,9959,10,0,2,0,0,No
0.180214092,50,17,0,0.656214497,4400,13,0,3,0,2,No
0.038878266,53,16,0,1.317447092,6000,13,0,7,0,0,No
0.957069997,61,16,0,0.696871977,3100,7,0,2,0,0,No
0.00032467,58,18,0,0.384769205,6000,21,0,1,0,2,No
0,60,14,0,0.685428722,1900,7,0,1,0,0,No
0.003162157,52,16,0,0.032935098,3096,14,0,0,0,0,No
0.19682157,43,9,1,0.147852148,1000,3,0,0,0,4,No
0.076203532,36,6,0,0.396800556,5750,6,0,2,0,2,No
0.9999999,39,6,0,0,6670.221237,1,0,0,0,0,No
0.362021268,63,16,0,427,6670.221237,2,0,0,0,0,No
0.810879934,41,12,2,0.396400313,11500,16,0,2,0,3,No
0.015390024,73,19,0,0.001047519,10500,4,0,0,0,0,No
0.078103312,57,17,0,155,0,3,0,0,0,0,No
0.04047976,58,16,3,4334,0,9,0,3,0,0,No
0.035906742,40,8,0,0.310196336,13700,12,0,2,0,3,No
0.530376826,28,3,0,0.115758755,3083,6,0,0,0,0,No
0.297682318,56,14,0,0.316578841,7400,12,0,3,0,0,No
0.026221979,39,8,1,0.264212891,11573,14,0,2,0,2,No
0,52,18,0,0.141370239,8742,8,0,2,0,0,No
0.168139643,68,28,0,0.239380498,13300,12,0,2,0,0,No
0.9999999,43,7,0,0,550,1,0,0,0,1,No
0.092933367,76,24,0,0.185344828,2087,10,0,0,0,0,No
0.196866585,48,13,1,0.287483266,2987,13,0,1,1,1,No
0.537604244,39,8,0,5747,6670.221237,10,0,4,0,1,No
1.032759578,27,3,0,0.140619793,3000,4,0,0,0,1,No
0.377379777,56,20,0,0.412807676,4793,14,0,1,0,0,No
1.001701947,48,10,1,0.110326982,4250,3,0,0,1,4,No
0.403530974,42,9,0,0.701921575,6400,12,0,3,0,2,No
0.395487533,42,13,0,0.719223485,6335,12,0,2,0,1,No
0.37747685,32,5,0,0.273590801,8000,8,0,2,0,0,No
0.664544767,71,25,0,0.420817711,5600,11,0,2,0,0,No
0.276835983,70,25,0,1914,6670.221237,23,0,1,0,0,No
0.241507386,64,16,0,0.8242399,2400,9,0,1,0,0,No
0.418397882,58,17,0,0.414148447,7180,14,0,2,0,0,No
0.099965306,37,9,0,0.693374217,7500,20,0,2,0,2,No
0.082810654,42,8,0,0.418992087,2400,5,0,0,0,3,No
0.136451042,48,14,1,0.335666487,13000,10,0,2,0,2,No
0.9999999,60,23,2,21727,6670.221237,12,2,0,0,0,No
1.218945935,44,13,3,0.494635741,9786,16,0,2,0,0,No
0.121496151,71,28,0,0.612253642,2333,20,0,0,0,0,No
0.056652084,55,16,0,0.111420613,11128,8,0,0,0,1,No
0.212002316,63,17,0,0.239883629,3780,7,0,1,0,1,No
0.164843427,55,18,0,555,6670.221237,6,0,0,0,0,No
0.263288348,59,23,0,0.292865126,17000,25,0,2,0,1,No
0.13711324,50,14,1,0.366814227,6550,6,0,2,0,1,No
0.289618672,46,9,1,0.468723222,3500,8,0,1,0,2,No
0.045082438,70,22,0,0.095460477,14560,5,0,1,0,0,No
0.007681469,63,24,0,0.452568429,8000,11,0,2,0,1,No
0.530615261,49,16,2,0.709776846,8110,16,0,3,0,2,No
0,58,19,0,1808,6670.221237,7,0,1,0,3,No
0.006911924,68,27,0,3.858156028,986,14,0,2,0,0,No
0.007718821,42,11,0,0.335347764,9100,19,0,1,0,3,No
0.075609248,41,8,0,0.328456474,4100,5,0,1,0,0,No
0.610802998,48,12,1,0.615197455,5342,12,0,4,0,2,No
0.9999999,33,5,3,0.099296649,7250,2,1,0,1,1,No
0.033085966,64,19,0,0.463434149,6248,16,0,4,0,0,No
0.558865641,58,20,2,0.375937467,9466,17,0,1,1,1,No
0.023375052,76,34,0,0.45446642,4600,14,0,1,0,0,No
0.25689568,59,15,0,189,6670.221237,4,0,0,0,0,No
0.046144091,30,3,0,1738,6670.221237,4,0,1,0,0,No
0.07839776,70,20,0,85,6670.221237,6,0,0,0,0,No
0.365411007,73,32,0,0.435195601,8000,20,0,2,0,0,No
0.0042803,61,21,0,3438,6670.221237,19,0,2,0,0,No
0.202154488,47,15,1,0.463845655,6167,9,0,1,0,2,No
0.101763275,63,16,0,0.332095415,7000,8,0,2,0,0,No
0,51,15,2,0,12500,4,0,0,0,0,No
0.002343677,57,19,0,0.115793233,11200,6,0,2,0,4,No
0.025304243,58,23,0,0.32889037,3000,13,0,1,0,0,No
0.257138669,56,22,0,0.371855218,12321,17,0,2,0,0,No
0.342609565,28,3,0,0.205931356,3000,6,0,0,0,0,No
0.9999999,48,14,2,0.615340254,5201,3,3,1,0,2,No
0.010579885,50,10,0,0.34211168,4100,5,0,2,0,2,No
0.908288187,50,12,6,0.484747501,3900,11,0,0,1,0,No
0.020379453,62,21,1,0.004776527,2930,7,0,0,0,0,No
0.050621811,67,23,0,94,6670.221237,6,0,0,0,0,No
0.003242724,52,17,0,0.453363805,7000,19,0,3,0,2,No
0.290727279,46,12,0,0.77956596,4100,11,0,2,0,2,No
0.205728116,40,7,1,1327,6670.221237,4,0,1,0,0,No
0.559467548,48,14,0,0.899144254,3271,19,0,1,0,0,No
0.097773432,57,14,0,4820,6670.221237,8,0,3,0,0,No
0.86029771,58,17,0,2270,6670.221237,5,0,1,0,0,No
0.02540073,50,13,0,0.013516413,4660,8,0,0,0,0,No
0.012244313,67,17,0,0.175206198,4000,7,0,1,0,0,No
0.008166213,48,15,0,0.336266373,10000,6,0,1,0,0,No
0.16698255,84,30,0,253,6670.221237,7,0,0,0,0,No
0.074920456,37,7,0,0.061250143,8750,6,0,0,0,1,No
0.354148521,61,23,0,1904,6670.221237,9,0,0,0,2,No
0.035156661,63,15,0,2964,6670.221237,4,0,1,0,1,No
0.000263155,59,21,0,0.237585688,5980,11,0,2,0,1,No
0.062744671,54,19,0,0.760597657,17668,13,0,3,0,3,No
0.139822337,62,16,0,699,6670.221237,7,0,0,0,0,No
0,70,22,0,0,3500,6,0,0,0,0,No
0.127245997,63,23,0,0.270115838,19250,16,0,2,0,0,No
0.893289456,53,15,0,4352,6670.221237,13,0,2,0,0,No
0.285528031,27,2,0,0.208661417,2539,2,0,0,0,0,No
0.068989188,43,11,0,2735,6670.221237,9,0,2,0,0,No
