customer,age,occupation,regionType,marriageStatus,children,income,numHandsets,handsetAge,hacked-handsetAge,smartPhone,currentHandsetPrice,creditRating,homeOwner,creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,hacked-avgOverBundleMins,avgRoamCalls,callMinutesChangePct,hacked-callMinutesChangePct,billAmountChangePct,hacked-billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,hacked-avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1002080,66,,suburban,no,FALSE,4,4,233,863,TRUE,29.99,A,FALSE,TRUE,39.11,651.75,30,9,0,0.1,-0.035,-2.869811939,0.0686,2.505207989,102.58,42,11.33,0.723192606,-23.815533,19.33,0,42,6,0,0,0,FALSE
1002102,50,professional,,yes,TRUE,6,3,177,116,TRUE,9.99,A,FALSE,TRUE,59.81,407.75,59.99,0,0,8.96,-2.855,1.635502925,-0.1964,2.845141212,10.27,13.67,0,4.245500692,5.883255825,7.67,1.506570174,40,0,0,0,0,FALSE
1002128,0,,,yes,FALSE,7,1,1212,293,FALSE,0,A,FALSE,FALSE,34.18,140.25,44.95,1.5,22.24026332,0,1.035,1.590612668,-0.0188,-1.637342256,3.72,4.67,0,2.58375,4.179962611,1.33,2.045207424,40,0,0,0,0,FALSE
1002167,38,,town,no,FALSE,6,8,18,1342,TRUE,29.99,A,FALSE,TRUE,80.63,1053.25,74.99,21.75,0,0,-4.405,0.65880522,-0.0468,0.380693428,275.94,41.33,3.67,5.936428571,-7.764364057,15.67,0,42,0,0,0,0,FALSE
1002184,64,,,yes,FALSE,9,2,1264,1218,FALSE,29.99,A,FALSE,TRUE,53.45,247.75,30,67,0,0,-3.915,-1.558973158,-0.469,5.72271087,6.52,6,0,9.952606635,-2.237640831,3,0,42,0,0,0,3,FALSE
1002197,28,,,no,FALSE,4,6,656,1115,TRUE,79.99,D,TRUE,TRUE,35.74,248.25,32.33,0,0,3.36,0.935,-2.652506099,0.345,14.08307069,39.92,26.67,13.67,3.377786786,1.557307106,8,0,42,0.33,0,0,0,FALSE
1002209,44,,,yes,FALSE,4,2,298,153,TRUE,29.99,A,FALSE,TRUE,165.18,415.25,159.99,8,0,0,0.475,1.578769877,-0.0388,3.938197994,48.4,16.67,14.33,2.472222222,8.321581767,6,0,46,0.33,0,0,0,FALSE
1002230,72,crafts,,yes,FALSE,4,5,98,614,TRUE,149.99,E,FALSE,TRUE,73.6,820.25,34.99,65,0,0,3.055,0.202155486,0.0976,-1.004614189,307.11,25.33,2,0.697772021,-0.666386863,30.33,0,41,13.67,0,0,0,FALSE
1002252,0,,,unknown,FALSE,6,4,97,1020,TRUE,149.99,C,FALSE,TRUE,173.85,2112.5,104.98,253.25,0,0,4.91,2.30050123,0.6356,-3.584400843,602.99,99.33,20.67,1.961078957,-2.5864689,18,2.637597759,39,0.67,0,0,1,FALSE
1002272,26,,suburban,unknown,FALSE,8,2,482,760,FALSE,29.99,A,FALSE,TRUE,52.85,271.5,59.99,0,0,0.88,-0.63,1.849693225,0.0618,-5.274538009,40.4,9,0,3,-8.833415653,3.67,0,41,0,0,0,0,FALSE
1002281,0,,,unknown,FALSE,0,1,1190,1529,FALSE,0,F,TRUE,FALSE,37.42,208.25,29.75,5.75,0,0,-2.085,1.373522791,-0.0828,-0.651686603,2.85,11.67,0.67,0.99195122,2.650219311,10.33,0,39,2.67,0,0,0,FALSE
1002291,0,,,unknown,FALSE,0,2,890,638,TRUE,29.99,C,TRUE,FALSE,97.37,652.5,42.62,154.75,0,0,-0.33,-1.340052503,-0.8156,-1.029276083,299.54,57.33,30.67,1.060455112,-21.1738271,5.33,0,45,0,0,0,0,FALSE
1002310,48,self-employed,,yes,TRUE,9,8,49,327,TRUE,199.99,A,FALSE,TRUE,62.57,504,71.44,26.5,0,2.21,-0.1,1.805259138,0.3042,-2.578620459,103.69,25.67,3.67,2.430363636,-4.139226256,9,0,43,4,0,0,0,FALSE
1002327,22,,,unknown,FALSE,6,3,219,993,TRUE,199.99,A,FALSE,TRUE,52.66,362,59.99,0.5,0,0,1.94,-1.388989372,0.006,-3.114886871,163,15.33,3,0.958906924,-2.916762,5.67,0,43,1.67,0,0,0,FALSE
1002335,28,,,no,FALSE,7,1,1181,1235,FALSE,0,A,FALSE,TRUE,20.17,8,19.99,0,0,0,0.2,-2.381181617,-0.0036,-2.591855473,0,1,0,3.67,2.661764175,0.33,2.889995281,39,0,0,0,3,FALSE
1002345,40,,suburban,yes,FALSE,5,7,141,500,TRUE,29.99,A,FALSE,TRUE,30.26,75.25,29.99,0,0,0,0.595,1.94421958,-0.0054,3.179439467,20.57,0,0,2.625,-4.642043687,19.33,0,39,0,0,0,0,FALSE
1002360,34,,suburban,yes,TRUE,5,1,1177,667,TRUE,0,A,FALSE,TRUE,20.75,39.5,16.99,12,0,0,0.05,0.063899755,-0.0032,2.26551075,4.59,0,0,2.847575058,-4.194856919,0,0,39,0,0,0,0,FALSE
1002394,40,self-employed,,yes,FALSE,4,4,65,1289,TRUE,149.99,A,FALSE,TRUE,51.03,212.5,59.99,2,8.514984158,0.24,-1.05,-0.820848941,-0.0208,-1.43938849,41.17,12,2,3.359328134,-9.396863848,3.33,0,43,0,0,0,0,FALSE
1002419,0,,,unknown,FALSE,9,1,1339,745,FALSE,0,C,FALSE,TRUE,31.94,26.75,31.87,0,0,0,-0.455,-1.734661886,-0.6388,1.707166372,0.38,13.67,0,3.111666667,11.03035527,1.67,0,44,0,0,0,0,FALSE
1002439,28,,s,unknown,FALSE,5,2,982,1210,TRUE,29.99,D,FALSE,TRUE,34.98,179.25,30,0,0,3.46,0.195,2.492023065,-0.0918,-7.271970047,34,4,1,2.254626675,19.03093298,3,0,38,2.67,0,0,0,FALSE
1002458,0,,town,unknown,FALSE,0,2,1082,1719,FALSE,29.99,A,TRUE,FALSE,26.16,30.75,16.99,18.25,0,0,-0.435,3.488488534,-0.1236,5.546739473,0,0,0,1.716738197,-12.8702535,0,0,38,0,0,0,0,FALSE
1002470,0,,unknown,unknown,FALSE,0,2,677,397,TRUE,29.99,A,TRUE,FALSE,30.25,62.5,30,0,0,0,1.27,-0.508001323,-0.005,5.169568637,4.9,6.33,1,2.688555347,6.064456031,0.67,0,42,0,0,0,0,FALSE
1002484,50,,rural,unknown,FALSE,6,4,182,1347,TRUE,79.99,C,FALSE,TRUE,15.42,284,10,0,27.02806715,0,-0.94,-3.17443982,0.1058,-4.786090434,42.66,18,4.33,3.272065249,11.87182542,3.33,1.860120771,38,0.67,0,0,0,FALSE
1002494,0,,suburban,unknown,FALSE,0,7,270,1001,TRUE,9.99,A,TRUE,FALSE,33.24,116.75,44.99,0,0,0,0.065,-0.89718654,0,-2.625211373,28.32,5.67,0,4.084832905,10.51990842,5,0,40,0,0,0,2,FALSE
1002524,26,,,yes,TRUE,7,3,292,602,TRUE,149.99,A,FALSE,TRUE,60.37,1022.75,59.99,23.75,0,0,-0.295,0.520542704,-0.0704,4.391305627,237.53,16,12,0.965068709,1.413686972,7.33,1.960120273,42,5.67,0,0,0,FALSE
1002545,50,,,unknown,FALSE,7,2,460,1193,TRUE,29.99,C,TRUE,TRUE,122.94,751,85.68,105,0,0,4.18,-1.857887227,0.244,0.500445593,150.14,42.67,7.33,4.261863782,2.537650074,10.33,0,42,0.33,0,0,0,FALSE
1002561,46,clerical,,no,FALSE,7,4,322,205,TRUE,79.99,D,TRUE,TRUE,41.46,454,20.32,14.25,0,5.96,-9.08,-1.546949005,-0.8292,-5.172809824,16.14,15.67,3.33,2.381071429,11.54068266,3,0,38,5.67,0,0,0,FALSE
1002591,56,,,no,TRUE,2,3,357,429,TRUE,149.99,A,FALSE,TRUE,38.48,70.5,34.98,0,0,0,-0.71,-0.059644292,0.0148,-1.318814464,1.34,4.67,0.67,1.040816327,3.656150883,0.33,0,40,0,0,0,0,FALSE
1002602,32,,suburban,yes,FALSE,6,3,438,1000,TRUE,9.99,C,FALSE,TRUE,160.42,796.25,41.28,288,0,0,-4.105,2.358286448,-2.0406,-2.870552447,193.14,54.67,18.33,3.564153846,-6.353544508,15,2.230913791,40,1,0,0,0,FALSE
1002623,48,professional,,unknown,FALSE,9,3,405,638,TRUE,149.99,A,FALSE,TRUE,69.51,1146.75,59.99,43,0,0,6.705,1.414785226,-0.2044,-5.008140097,321.69,57,12,1.483859819,5.259173933,17,0,44,6.67,0,0,0,FALSE
1002649,26,,,unknown,FALSE,5,2,619,713,TRUE,29.99,C,TRUE,TRUE,50,292.75,50,0,0,0,1.485,0.23088252,0,4.542948202,84.35,33.67,10.33,0.6819837,3.163421385,3,0,40,0,0,0,0,FALSE
1002674,50,professional,,no,FALSE,6,2,379,1232,TRUE,29.99,A,FALSE,no,163.46,1397.5,75,241.5,0,0.65,0.25,1.494417797,0.1628,-3.263492374,73.54,27.33,2.33,5.283044387,-0.995365914,23.33,0,41,0,0,0,0,FALSE
1002697,54,,suburban,unknown,TRUE,9,3,550,1128,TRUE,59.99,C,FALSE,TRUE,230.01,1172,71.28,428.75,0,0,-10.84,-0.66373949,-3.018,-6.434493863,298.63,38,15.33,2.283783784,6.823192225,18.33,0,39,0.33,0,0,0,FALSE
1002709,0,,suburban,unknown,FALSE,0,3,160,353,TRUE,29.99,A,TRUE,FALSE,81.44,935.25,75,0,0,0,-9.625,-0.333116973,-0.0458,0.39432645,323.7,60.33,42,0.808597266,7.844393735,22.33,0,39,1.33,0,0,0,FALSE
1002729,26,self-employed,suburban,no,FALSE,4,7,448,1201,TRUE,79.99,E,TRUE,TRUE,57.84,789,49.99,15,0,0.1,3.96,-0.532794176,0.268,3.262927811,242.66,15.33,8.33,2.355089889,-5.894281112,6.67,0,43,0.33,0,0,0,FALSE
1002754,0,,suburban,unknown,FALSE,0,7,60,278,TRUE,149.99,E,TRUE,FALSE,177.63,2317.75,159.99,0,0,3.88,-5.135,-1.717464504,-0.0974,-1.141124569,509.62,126,37.33,0.804705124,9.017458135,10,0,43,1,1,0,0,FALSE
1002775,46,professional,,no,FALSE,6,3,101,1441,TRUE,29.99,A,FALSE,TRUE,35.18,58,30.02,30.75,0,0,-0.64,-0.091113236,-0.0558,-3.395014899,9.47,6,0,6.317073171,-11.29013799,0.67,0,43,0.67,0,0,3,FALSE
1002795,0,,,unknown,FALSE,0,8,85,144,TRUE,79.99,C,TRUE,FALSE,85.2,1266.25,86.28,0,0,2.24,0.255,1.088590182,0.2602,5.547506431,376.11,67,30.33,1.207250365,-11.36436737,17,0,41,1,1,1,0,FALSE
1002814,62,professional,,no,FALSE,6,2,360,80,TRUE,29.99,C,FALSE,TRUE,116.04,779.75,59.99,164,0,0,-0.695,-3.199606926,-0.441,3.887825062,324.72,33.67,0.33,3.055671829,-4.315680087,7.67,0,37,0.67,0,0,0,FALSE
1002826,54,clerical,,yes,FALSE,6,2,346,984,TRUE,29.99,A,FALSE,TRUE,33.24,197.25,44.99,0,0,0,1.655,0.680654228,0,-0.732693047,1.32,9.67,1,2.407222222,4.646388175,3,0,41,0,0,0,0,FALSE
1002840,0,,,unknown,FALSE,0,3,261,1223,TRUE,9.99,F,TRUE,FALSE,104.56,1136,99.99,0.75,0,1.07,-1.84,0.688430737,-0.0264,-3.628409501,304.07,21,21,43.36401241,-1.448397003,44.67,0,41,0,0,0,0,FALSE
1002866,44,,town,no,FALSE,0,2,622,183,TRUE,29.99,D,TRUE,TRUE,42.21,135,34.98,12.75,0,0,-2.7,-2.757010072,-0.1446,-7.135611827,22.68,3.33,2.33,1.666521739,6.758681529,1,0,41,0,0,0,0,FALSE
1002892,32,,,yes,TRUE,5,8,34,924,TRUE,79.99,A,FALSE,TRUE,229.96,1677,79.99,345,0,17.85,10.6,0.263073203,4.3048,7.832997327,322.51,61.67,3.33,4.853955375,5.823815711,37.33,0,41,4,0,0,0,FALSE
1002924,52,professional,,yes,TRUE,8,1,1171,167,TRUE,0,A,FALSE,TRUE,33.2,132.25,39.99,0,0,3.21,-0.625,-0.545441754,-0.0642,5.750989146,20.76,8.67,0.67,1.671667381,-8.684790423,3,0,39,0.67,0,0,0,FALSE
1002954,0,,,unknown,FALSE,0,1,1106,978,TRUE,0,A,TRUE,FALSE,55.9,605.75,44.99,52.75,0,1.87,-2.515,-3.900286098,-0.4182,-2.7656551,30.37,8.33,0,1.114444921,-9.329521907,6.33,0,36,0,0,0,0,FALSE
1002987,36,professional,suburban,yes,TRUE,6,2,125,394,TRUE,29.99,A,FALSE,TRUE,72.91,569,69.99,0,0,0.64,-2.2,-0.009571772,0.0126,7.351771009,196.94,67.67,7.67,5.389011683,-1.462690618,7.67,1.73802023,36,0,0,0,0,FALSE
1003012,42,professional,,no,FALSE,2,12,56,1189,TRUE,99.99,C,TRUE,FALSE,195.57,3988.75,169.15,289.75,0,0.1,3.885,-4.060651719,-0.6434,-5.949172262,1413.66,124,55.33,1.745049505,7.664797114,104.33,0,36,6,0,0,0,FALSE
1003020,36,,t,no,FALSE,8,1,1101,951,FALSE,0,A,FALSE,TRUE,31.5,31.25,30,0,0,0.9,-0.365,0.148672655,-0.0172,0.839885716,0.36,2.33,1,2.166666667,0.213974231,3.33,0,36,0,0,0,0,FALSE
1003040,36,,,no,FALSE,4,2,337,888,TRUE,29.99,A,FALSE,TRUE,86.8,728.5,94.99,0,0,0.08,3.93,2.615194265,-0.0164,-7.3889326,66.34,53,3.67,2.259374558,23.73190119,3,0,38,0,0,0,0,FALSE
1003065,52,,,yes,FALSE,6,4,98,1318,TRUE,129.99,C,FALSE,TRUE,64.07,851,49.99,17.25,0,0.49,6,-3.054530132,0.0368,3.765842015,208.99,33.33,17.67,1.564691918,-8.785451369,10.33,2.845027349,38,1.67,0,0,0,FALSE
1003081,38,,suburban,no,FALSE,8,2,380,1555,TRUE,29.99,A,FALSE,TRUE,51.35,291,29.99,0,0,3.16,0.16,-4.638543714,0.0232,-3.540782952,38.15,9,0.67,2.776914931,-4.411495555,7.67,0,42,0,0,0,0,FALSE
1003101,0,,,unknown,FALSE,0,5,19,676,TRUE,9.99,D,TRUE,FALSE,48.95,21,29.99,0,0,0,1.26,-0.084032671,-0.3792,11.65030365,0,0,0,0,7.766321248,0,0,36,0,0,0,0,FALSE
1003135,48,,,no,FALSE,2,2,205,898,TRUE,29.99,G,FALSE,TRUE,142.11,1370.5,49.99,220.5,0,0,1.03,-2.979855318,0.4636,7.973402176,656.34,38.67,6.33,0.851465163,12.24899011,25.67,0,40,2.67,0,0,0,FALSE
1003154,0,,,no,FALSE,3,2,104,417,FALSE,29.99,C,TRUE,FALSE,42.85,3.5,45.47,0,0,0,-0.07,-1.208049734,-0.2572,-0.297582766,0,0.33,0,0.716738197,-13.29263557,0,0,38,0,0,0,0,FALSE
1003172,60,professional,s,yes,FALSE,8,3,66,881,TRUE,79.99,A,FALSE,TRUE,142.63,1811.25,54.98,321.75,0,0,-0.025,-1.957230228,0.3134,5.475086509,683.97,97,36.67,1.068217822,-0.023793878,30.67,0,42,2,0,0,0,FALSE
1003181,48,,,yes,FALSE,6,1,1194,462,FALSE,0,D,FALSE,TRUE,30.97,142.75,29.99,0.5,0,0,0.305,-1.103982961,0.0136,-6.809012353,1.74,5.33,0,1.309642857,0.52854035,0.67,0,40,0,0,0,0,FALSE
1003197,24,,,yes,FALSE,1,5,121,1218,TRUE,99.99,D,FALSE,FALSE,50.55,1212.5,44.99,20,0,1.99,-1.39,0.49247172,-0.0462,-1.13458793,635.6,13,3.33,0.304738806,-7.209030234,32,0,36,4.33,0,0,0,FALSE
1003210,46,professional,,yes,TRUE,6,2,1033,818,TRUE,29.99,A,FALSE,TRUE,34.9,131.25,29.99,0,0,1.06,2.955,-0.208748765,0.1664,-4.706942279,8.18,13.33,0,2.020625,-7.666267898,4,0,36,0,0,0,0,FALSE
1003236,0,,suburban,unknown,FALSE,0,1,1250,518,TRUE,0,D,TRUE,FALSE,10.24,459.5,10,0,41.67418615,0.24,-1.29,1.474689019,0.0142,9.315025828,391.35,36,8.33,5.219623793,3.649376387,6.33,2.792049475,42,0,0,0,0,FALSE
1003253,44,professional,,yes,TRUE,6,2,1073,1152,FALSE,9.99,A,FALSE,TRUE,30.77,122.25,30,0,0,0,-1.225,2.924602075,-0.0154,-5.352359012,1.93,6,0,4.971756399,9.373937965,1.67,0,36,0,0,0,0,FALSE
1003268,26,,town,yes,FALSE,8,2,514,1480,TRUE,29.99,A,FALSE,TRUE,19.72,204.25,10,16,0,0.92,1.435,-1.388528414,0.1966,-6.632749878,24.63,8.33,5.67,2.472770324,-14.26060811,1,0,42,0,0,0,0,FALSE
1003281,44,professional,suburban,yes,FALSE,9,5,153,787,TRUE,79.99,A,FALSE,t,60.24,464,69.99,0,0,0,-3.4,-0.981457135,0.0148,-3.135181985,20.88,9.67,0.67,3.400165529,-2.239423989,15,0,42,0,0,0,0,FALSE
1003292,44,professional,suburban,yes,TRUE,9,1,1248,201,FALSE,0,A,FALSE,TRUE,17.12,37.75,16.99,0,0,0,-0.515,1.281273996,-0.0026,-0.299033668,7.22,0,0,1.79910045,-1.786290968,0.67,0,42,0,0,0,0,FALSE
1003303,0,,,unknown,FALSE,0,1,1141,1189,TRUE,0,F,TRUE,FALSE,26.2,89.5,16.99,0,0,4.52,0.47,1.216925821,0.235,-3.604403035,0,0.33,0,1.300075019,12.09585267,3,0,38,0,0,0,0,FALSE
1003329,24,,suburban,no,FALSE,6,2,437,722,TRUE,29.99,A,FALSE,TRUE,30.07,164.25,29.99,0,45.08739574,0,1.015,1.873890316,-0.0016,5.596079894,17.42,10,4.67,0.213346815,-16.22436204,0.67,0,41,0,0,0,0,FALSE
1003353,24,,,no,FALSE,6,1,1078,530,FALSE,0,A,TRUE,TRUE,10.2,4,10,0,0,0,0.02,2.912045877,-0.004,-3.971554614,0,0,0,1,7.86654016,0,0,35,0,0,0,0,FALSE
1003369,62,crafts,,yes,TRUE,6,1,1246,1135,TRUE,0,A,FALSE,TRUE,36.33,246.75,44.99,0,0,1.34,-1.295,-3.617406905,-0.0268,6.132896209,12.86,5.67,5,3.250351617,14.83999945,9,0,41,3.67,0,0,0,FALSE
1003383,42,,suburban,yes,FALSE,9,2,846,552,FALSE,29.99,A,FALSE,TRUE,21.83,75.75,16.99,10.25,0,0,-0.815,0.877448967,-0.0968,-0.769013782,18.05,1,0.33,1.690118986,7.845801824,2.67,0,39,0,0,0,2,FALSE
1003402,0,,,unknown,FALSE,0,3,140,689,TRUE,79.99,G,TRUE,FALSE,35.06,532.25,30,12.5,0,0,1.015,-1.851351937,0.2418,0.484768695,108.3,5.33,4.67,0.480807016,9.19362242,4.67,0,39,2,0,0,0,FALSE
1003414,42,professional,suburban,yes,TRUE,7,1,1138,1032,FALSE,0,A,FALSE,TRUE,57.2,165.75,16.99,75,0,0,-1.355,-0.202360731,-0.4064,5.42334193,28.7,0.33,0.33,1.635,-9.465631245,4,0,37,0,0,0,0,FALSE
1003432,40,professional,town,no,FALSE,1,10,101,553,TRUE,29.99,A,FALSE,TRUE,337.01,2704.5,75,759.5,0,0,-13.69,0.660463088,-0.9244,-5.972226769,526.11,89,73.33,4.486215058,-12.27551189,33.33,0,35,0,0,0,0,FALSE
1003454,76,professional,suburban,yes,FALSE,7,2,30,458,TRUE,29.99,A,FALSE,TRUE,17.14,48,16.99,0,0,0,0,1.950730034,-0.003,0.555188405,0,1,0,2.997275204,9.70249501,1,0,39,0,0,0,1,FALSE
1003480,24,professional,suburban,no,FALSE,6,1,1074,487,FALSE,0,C,FALSE,TRUE,79.89,228.25,16.99,128.25,0,0,0.095,-1.29377219,0.0388,-0.809577586,38.88,11.33,0.33,3.253809524,11.63778151,1,0,35,0,0,0,0,FALSE
1003501,38,professional,,yes,TRUE,7,2,738,196,TRUE,29.99,A,FALSE,TRUE,24.02,104,16.99,14.75,0,0.39,0.06,-2.192535391,-0.08,-0.531684683,4.69,0.33,0,11.31639723,12.14373921,0.67,0,37,0,0,0,0,FALSE
1003517,80,retired,,yes,FALSE,5,3,385,1092,TRUE,29.99,A,FALSE,TRUE,17.15,28,16.99,0,0,0,0.24,0.617377478,-0.0032,8.397226021,0,0,0,0.666666667,-8.150728799,0,0,35,0,0,0,0,FALSE
1003540,40,professional,suburban,unknown,TRUE,3,6,128,867,TRUE,99.99,A,FALSE,TRUE,118.33,2663.5,75,129.5,78.00386375,0,7.17,3.563074994,1.5324,5.754702317,306.72,22,35.67,0.893402925,-10.13338091,10,0,35,1,0,0,0,FALSE
1003556,38,professional,town,yes,TRUE,7,3,245,52,TRUE,29.99,A,FALSE,no,17.87,64.5,16.99,0,0,0.2,-0.17,1.337503894,0.001,-1.016863565,12.71,0.33,0.33,2.826266805,19.07225511,5,0,35,0,0,0,0,FALSE
1003579,52,self-employed,suburban,unknown,TRUE,9,1,1072,648,FALSE,0,A,FALSE,TRUE,17.71,50,16.99,0,0,1.17,1.04,-1.382261249,0.039,0.67967369,0.04,0.67,0,0.458125,9.800787937,1.33,0,35,0,0,0,0,FALSE
1003593,48,clerical,,yes,FALSE,9,4,186,1074,TRUE,59.99,A,FALSE,TRUE,16.99,17.25,16.99,0,39.73446546,0,-0.125,-0.718642272,0,-1.744371166,1.39,1.33,2.33,0.381428571,1.193146746,0,0,39,0,0,0,0,FALSE
1003608,48,professional,,yes,TRUE,7,1,1134,86,FALSE,0,A,FALSE,TRUE,19.24,71,16.99,5,0,0,0.98,1.247314828,0.135,2.999293027,0,1.67,0,0.686972821,-4.988199741,0,0,37,0,0,0,0,FALSE
1003624,36,,,no,FALSE,6,1,1179,411,FALSE,0,A,TRUE,FALSE,72.65,761.5,49.99,37,0,0,-8.09,1.303649839,-0.3534,-2.637647265,89.11,29.33,0,1.617283951,-3.87318796,21,0,39,1.33,0,0,0,FALSE
1003647,40,,suburban,unknown,FALSE,8,1,1071,1131,TRUE,0,A,FALSE,TRUE,17.15,71.25,16.99,0,0,0,0.395,1.051966139,-0.0032,8.23871995,0.58,0,0,1.688555347,-0.274223518,1.33,0,35,0,0,0,0,FALSE
1003681,70,,,yes,TRUE,7,5,112,649,TRUE,149.99,A,FALSE,TRUE,59,926,59.99,27.25,0,0.2,0.32,0.259789702,-0.1472,7.031771329,273.55,77,33.33,1.093051948,-17.82206709,11.67,0,39,2.33,0,0,0,FALSE
1003699,42,,town,yes,TRUE,6,2,297,508,TRUE,29.99,A,FALSE,TRUE,117.49,890.5,69.99,185.75,68.23527683,0,4.57,2.296816384,0.6158,2.636561678,275.99,75.33,40.67,2.479116141,2.318527683,9.33,0,35,0,0,0,0,FALSE
1003716,44,professional,rural,yes,TRUE,6,1,1067,518,TRUE,0,A,FALSE,TRUE,17.15,0.5,16.99,0,0,0,-0.01,2.617724628,-0.0032,-1.928119659,0,0,0,0,-2.004329091,0,0,35,0,0,0,0,FALSE
1003744,40,,,unknown,FALSE,6,2,675,206,FALSE,29.99,A,FALSE,FALSE,32.01,167.5,29.99,1,0,0,-1.71,-0.091055801,-0.0206,-0.742139851,15.8,1,5,1.370585389,3.947816928,5,0,35,0,0,0,0,FALSE
1003758,42,,suburban,yes,FALSE,4,2,745,52,FALSE,29.99,B,FALSE,TRUE,33.67,57.75,3.67,32.5,0,0,-1.155,0.928568414,-0.6734,6.117731162,26.89,0,0,2.316752012,-4.39261555,4,0,41,0,0,0,0,FALSE
1003769,54,,rural,yes,TRUE,7,4,68,405,TRUE,29.99,D,FALSE,TRUE,20.41,84,19.67,0,0,0,-1.48,1.86877186,-0.2082,-4.304744723,3.84,9,0,2.055833333,0.69918116,7.33,0,37,1,0,0,0,FALSE
1003791,26,,town,no,FALSE,3,4,103,622,TRUE,149.99,A,FALSE,TRUE,85.73,317,84.99,0,0,0,0.22,0.741851978,0.005,5.42454148,68.35,2.67,3.33,3.493629264,-3.784492766,7.33,0,41,0,0,0,0,FALSE
1003802,58,professional,rural,yes,FALSE,9,2,460,1478,TRUE,29.99,C,FALSE,TRUE,54.77,393.5,59.99,0,0,0.29,0.17,2.84872132,-0.0306,-10.11967587,102.87,17.33,2,2.93325,5.178189852,4.67,0,39,0,0,0,0,FALSE
1003833,50,,,yes,FALSE,7,7,6,1373,TRUE,99.99,C,TRUE,FALSE,50.93,567.25,49.99,0,31.57739275,0.2,5.115,-1.431073467,0.0364,2.16014453,118.86,36.33,17.67,0.385549067,17.36720598,6,0,41,0,0,0,0,FALSE
1003874,42,,suburban,unknown,TRUE,8,3,32,989,TRUE,29.99,D,FALSE,TRUE,59.58,320.5,30,66.5,0,0,-2.79,0.335567166,-0.5916,6.505169022,75.88,21.33,6.33,1.608848668,6.058133659,8.33,0,35,0,0,0,0,FALSE
1003879,0,,,unknown,FALSE,0,2,275,832,TRUE,29.99,A,TRUE,FALSE,66.52,347.75,29.99,86,0,0.32,0.065,-0.288297505,-0.1988,1.58461328,166.76,15.67,15,4.33851098,-4.381557095,2.33,0,37,0,0,0,0,FALSE
1003896,46,professional,,yes,FALSE,6,10,359,635,TRUE,129.99,D,FALSE,TRUE,73.35,649.25,40.16,110,0,1.28,-0.465,0.984315315,-0.1712,0.585525357,339.22,26,6,1.337537021,-1.580207107,7.67,0,41,14,0,0,0,FALSE
1003906,52,,town,yes,FALSE,5,2,437,689,TRUE,29.99,D,FALSE,TRUE,85.78,609.5,68.54,0,70.70394867,14.2,0.05,-0.082912723,-0.154,-3.405178794,46,9,1.33,2.402978632,-9.41173855,9,0,37,0,0,0,0,FALSE
1003914,0,,,unknown,FALSE,0,3,195,833,TRUE,149.99,A,TRUE,FALSE,61.72,724.5,32.49,81.75,0,0,-1.89,-2.002509411,-0.3974,5.576026222,192.87,49,17,5.930437031,-20.48779672,6,0,39,2,0,0,0,FALSE
1003925,46,,suburban,no,FALSE,5,2,348,1101,TRUE,29.99,A,TRUE,FALSE,65.25,494.75,59.99,34,0,6.58,1.605,-1.592954297,0.1788,2.55833011,276.55,37,29,1.529134639,4.72593401,4.33,0,39,0,0,0,0,FALSE
1003939,0,,,unknown,FALSE,0,3,690,440,TRUE,29.99,A,TRUE,FALSE,55.68,1805.25,39.99,40.5,0,0,-18.905,-1.556499044,0.5418,-5.240710034,487.07,43.33,3.67,1.002712254,5.268500411,11.67,0,41,7,0,0,0,FALSE
1003957,48,crafts,,unknown,TRUE,6,2,650,338,TRUE,29.99,A,FALSE,TRUE,69.89,472.5,39.98,115.5,0,0,1.13,2.920093713,-0.0492,-1.736752773,137.29,57,11,1.629257103,-10.59592237,6,0,37,0.33,0,0,0,FALSE
1003979,46,,suburban,yes,TRUE,6,1,1051,1449,FALSE,0,A,FALSE,TRUE,5.3,8.5,5,0.5,83.62912508,0,-0.13,-0.877600862,-0.011,-2.639127501,0,0,0,0.335,10.84776861,0,0,35,0,1,1,0,FALSE
1003993,0,,suburban,unknown,FALSE,0,2,557,96,TRUE,29.99,C,TRUE,FALSE,33.03,243.75,29.99,4.25,25.39073239,0,1.585,1.283098044,0.101,9.719173671,38.51,11,0.67,3.245500692,10.66492993,2,0,41,0,0,0,0,FALSE
1004023,66,retired,suburban,no,FALSE,6,1,1219,1366,TRUE,0,A,FALSE,TRUE,33.3,313,30,0,0,0.63,-5.34,1.53291095,-0.0188,8.312207518,111.87,6.33,1.67,2.470588235,1.291796927,2.33,0,41,0,0,0,0,FALSE
1004064,44,professional,town,yes,TRUE,9,3,192,993,TRUE,149.99,A,FALSE,TRUE,69.73,309.5,69.51,25,0,0,-0.41,-0.522683596,0.4258,-0.456436254,40.2,55.67,16.33,2.982415309,2.710049224,3.67,0,40,0,0,0,0,FALSE
