customer,age,occupation,regionType,marriageStatus,children,income,numHandsets,handsetAge,smartPhone,currentHandsetPrice,creditRating,homeOwner,creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1002394,40,self-employed,,yes,FALSE,4,4,1289,TRUE,149.99,A,FALSE,TRUE,51.03,212.5,59.99,8.514984158,0.24,-0.820848941,-1.43938849,41.17,12,2,3.359328134,-9.396863848,0,43,0,0,0,0,FALSE
1002419,0,,,unknown,FALSE,9,1,745,FALSE,0,C,FALSE,TRUE,31.94,26.75,31.87,0,0,-1.734661886,1.707166372,0.38,13.67,0,3.111666667,11.03035527,0,44,0,0,0,0,FALSE
1002439,28,,s,unknown,FALSE,5,2,1210,TRUE,29.99,D,FALSE,TRUE,34.98,179.25,30,0,3.46,2.492023065,-7.271970047,34,4,1,2.254626675,19.03093298,0,38,2.67,0,0,0,FALSE
1002458,0,,town,unknown,FALSE,0,2,1719,FALSE,29.99,A,TRUE,FALSE,26.16,30.75,16.99,0,0,3.488488534,5.546739473,0,0,0,1.716738197,-12.8702535,0,38,0,0,0,0,FALSE
1002470,0,,unknown,unknown,FALSE,0,2,397,TRUE,29.99,A,TRUE,FALSE,30.25,62.5,30,0,0,-0.508001323,5.169568637,4.9,6.33,1,2.688555347,6.064456031,0,42,0,0,0,0,FALSE
1002484,50,,rural,unknown,FALSE,6,4,1347,TRUE,79.99,C,FALSE,TRUE,15.42,284,10,27.02806715,0,-3.17443982,-4.786090434,42.66,18,4.33,3.272065249,11.87182542,1.860120771,38,0.67,0,0,0,FALSE
1002494,0,,suburban,unknown,FALSE,0,7,1001,TRUE,9.99,A,TRUE,FALSE,33.24,116.75,44.99,0,0,-0.89718654,-2.625211373,28.32,5.67,0,4.084832905,10.51990842,0,40,0,0,0,2,FALSE
1002524,26,,,yes,TRUE,7,3,602,TRUE,149.99,A,FALSE,TRUE,60.37,1022.75,59.99,0,0,0.520542704,4.391305627,237.53,16,12,0.965068709,1.413686972,1.960120273,42,5.67,0,0,0,FALSE
1002545,50,,,unknown,FALSE,7,2,1193,TRUE,29.99,C,TRUE,TRUE,122.94,751,85.68,0,0,-1.857887227,0.500445593,150.14,42.67,7.33,4.261863782,2.537650074,0,42,0.33,0,0,0,FALSE
1002561,46,clerical,,no,FALSE,7,4,205,TRUE,79.99,D,TRUE,TRUE,41.46,454,20.32,0,5.96,-1.546949005,-5.172809824,16.14,15.67,3.33,2.381071429,11.54068266,0,38,5.67,0,0,0,FALSE
1002591,56,,,no,TRUE,2,3,429,TRUE,149.99,A,FALSE,TRUE,38.48,70.5,34.98,0,0,-0.059644292,-1.318814464,1.34,4.67,0.67,1.040816327,3.656150883,0,40,0,0,0,0,FALSE
1002602,32,,suburban,yes,FALSE,6,3,1000,TRUE,9.99,C,FALSE,TRUE,160.42,796.25,41.28,0,0,2.358286448,-2.870552447,193.14,54.67,18.33,3.564153846,-6.353544508,2.230913791,40,1,0,0,0,FALSE
1002623,48,professional,,unknown,FALSE,9,3,638,TRUE,149.99,A,FALSE,TRUE,69.51,1146.75,59.99,0,0,1.414785226,-5.008140097,321.69,57,12,1.483859819,5.259173933,0,44,6.67,0,0,0,FALSE
1002649,26,,,unknown,FALSE,5,2,713,TRUE,29.99,C,TRUE,TRUE,50,292.75,50,0,0,0.23088252,4.542948202,84.35,33.67,10.33,0.6819837,3.163421385,0,40,0,0,0,0,FALSE
1002674,50,professional,,no,FALSE,6,2,1232,TRUE,29.99,A,FALSE,no,163.46,1397.5,75,0,0.65,1.494417797,-3.263492374,73.54,27.33,2.33,5.283044387,-0.995365914,0,41,0,0,0,0,FALSE
1002697,54,,suburban,unknown,TRUE,9,3,1128,TRUE,59.99,C,FALSE,TRUE,230.01,1172,71.28,0,0,-0.66373949,-6.434493863,298.63,38,15.33,2.283783784,6.823192225,0,39,0.33,0,0,0,FALSE
1002709,0,,suburban,unknown,FALSE,0,3,353,TRUE,29.99,A,TRUE,FALSE,81.44,935.25,75,0,0,-0.333116973,0.39432645,323.7,60.33,42,0.808597266,7.844393735,0,39,1.33,0,0,0,FALSE
1002729,26,self-employed,suburban,no,FALSE,4,7,1201,TRUE,79.99,E,TRUE,TRUE,57.84,789,49.99,0,0.1,-0.532794176,3.262927811,242.66,15.33,8.33,2.355089889,-5.894281112,0,43,0.33,0,0,0,FALSE
1002754,0,,suburban,unknown,FALSE,0,7,278,TRUE,149.99,E,TRUE,FALSE,177.63,2317.75,159.99,0,3.88,-1.717464504,-1.141124569,509.62,126,37.33,0.804705124,9.017458135,0,43,1,1,0,0,FALSE
1002775,46,professional,,no,FALSE,6,3,1441,TRUE,29.99,A,FALSE,TRUE,35.18,58,30.02,0,0,-0.091113236,-3.395014899,9.47,6,0,6.317073171,-11.29013799,0,43,0.67,0,0,3,FALSE
1002795,0,,,unknown,FALSE,0,8,144,TRUE,79.99,C,TRUE,FALSE,85.2,1266.25,86.28,0,2.24,1.088590182,5.547506431,376.11,67,30.33,1.207250365,-11.36436737,0,41,1,1,1,0,FALSE
1002814,62,professional,,no,FALSE,6,2,80,TRUE,29.99,C,FALSE,TRUE,116.04,779.75,59.99,0,0,-3.199606926,3.887825062,324.72,33.67,0.33,3.055671829,-4.315680087,0,37,0.67,0,0,0,FALSE
1002826,54,clerical,,yes,FALSE,6,2,984,TRUE,29.99,A,FALSE,TRUE,33.24,197.25,44.99,0,0,0.680654228,-0.732693047,1.32,9.67,1,2.407222222,4.646388175,0,41,0,0,0,0,FALSE
1002840,0,,,unknown,FALSE,0,3,1223,TRUE,9.99,F,TRUE,FALSE,104.56,1136,99.99,0,1.07,0.688430737,-3.628409501,304.07,21,21,43.36401241,-1.448397003,0,41,0,0,0,0,FALSE
1002866,44,,town,no,FALSE,0,2,183,TRUE,29.99,D,TRUE,TRUE,42.21,135,34.98,0,0,-2.757010072,-7.135611827,22.68,3.33,2.33,1.666521739,6.758681529,0,41,0,0,0,0,FALSE
1002892,32,,,yes,TRUE,5,8,924,TRUE,79.99,A,FALSE,TRUE,229.96,1677,79.99,0,17.85,0.263073203,7.832997327,322.51,61.67,3.33,4.853955375,5.823815711,0,41,4,0,0,0,FALSE
1002924,52,professional,,yes,TRUE,8,1,167,TRUE,0,A,FALSE,TRUE,33.2,132.25,39.99,0,3.21,-0.545441754,5.750989146,20.76,8.67,0.67,1.671667381,-8.684790423,0,39,0.67,0,0,0,FALSE
1002954,0,,,unknown,FALSE,0,1,978,TRUE,0,A,TRUE,FALSE,55.9,605.75,44.99,0,1.87,-3.900286098,-2.7656551,30.37,8.33,0,1.114444921,-9.329521907,0,36,0,0,0,0,FALSE
1002987,36,professional,suburban,yes,TRUE,6,2,394,TRUE,29.99,A,FALSE,TRUE,72.91,569,69.99,0,0.64,-0.009571772,7.351771009,196.94,67.67,7.67,5.389011683,-1.462690618,1.73802023,36,0,0,0,0,FALSE
1003012,42,professional,,no,FALSE,2,12,1189,TRUE,99.99,C,TRUE,FALSE,195.57,3988.75,169.15,0,0.1,-4.060651719,-5.949172262,1413.66,124,55.33,1.745049505,7.664797114,0,36,6,0,0,0,FALSE
1003020,36,,t,no,FALSE,8,1,951,FALSE,0,A,FALSE,TRUE,31.5,31.25,30,0,0.9,0.148672655,0.839885716,0.36,2.33,1,2.166666667,0.213974231,0,36,0,0,0,0,FALSE
1003040,36,,,no,FALSE,4,2,888,TRUE,29.99,A,FALSE,TRUE,86.8,728.5,94.99,0,0.08,2.615194265,-7.3889326,66.34,53,3.67,2.259374558,23.73190119,0,38,0,0,0,0,FALSE
1003065,52,,,yes,FALSE,6,4,1318,TRUE,129.99,C,FALSE,TRUE,64.07,851,49.99,0,0.49,-3.054530132,3.765842015,208.99,33.33,17.67,1.564691918,-8.785451369,2.845027349,38,1.67,0,0,0,FALSE
1003081,38,,suburban,no,FALSE,8,2,1555,TRUE,29.99,A,FALSE,TRUE,51.35,291,29.99,0,3.16,-4.638543714,-3.540782952,38.15,9,0.67,2.776914931,-4.411495555,0,42,0,0,0,0,FALSE
1003101,0,,,unknown,FALSE,0,5,676,TRUE,9.99,D,TRUE,FALSE,48.95,21,29.99,0,0,-0.084032671,11.65030365,0,0,0,0,7.766321248,0,36,0,0,0,0,FALSE
1003135,48,,,no,FALSE,2,2,898,TRUE,29.99,G,FALSE,TRUE,142.11,1370.5,49.99,0,0,-2.979855318,7.973402176,656.34,38.67,6.33,0.851465163,12.24899011,0,40,2.67,0,0,0,FALSE
1003154,0,,,no,FALSE,3,2,417,FALSE,29.99,C,TRUE,FALSE,42.85,3.5,45.47,0,0,-1.208049734,-0.297582766,0,0.33,0,0.716738197,-13.29263557,0,38,0,0,0,0,FALSE
1003172,60,professional,s,yes,FALSE,8,3,881,TRUE,79.99,A,FALSE,TRUE,142.63,1811.25,54.98,0,0,-1.957230228,5.475086509,683.97,97,36.67,1.068217822,-0.023793878,0,42,2,0,0,0,FALSE
1003181,48,,,yes,FALSE,6,1,462,FALSE,0,D,FALSE,TRUE,30.97,142.75,29.99,0,0,-1.103982961,-6.809012353,1.74,5.33,0,1.309642857,0.52854035,0,40,0,0,0,0,FALSE
1003197,24,,,yes,FALSE,1,5,1218,TRUE,99.99,D,FALSE,FALSE,50.55,1212.5,44.99,0,1.99,0.49247172,-1.13458793,635.6,13,3.33,0.304738806,-7.209030234,0,36,4.33,0,0,0,FALSE
1003210,46,professional,,yes,TRUE,6,2,818,TRUE,29.99,A,FALSE,TRUE,34.9,131.25,29.99,0,1.06,-0.208748765,-4.706942279,8.18,13.33,0,2.020625,-7.666267898,0,36,0,0,0,0,FALSE
1003236,0,,suburban,unknown,FALSE,0,1,518,TRUE,0,D,TRUE,FALSE,10.24,459.5,10,41.67418615,0.24,1.474689019,9.315025828,391.35,36,8.33,5.219623793,3.649376387,2.792049475,42,0,0,0,0,FALSE
1003253,44,professional,,yes,TRUE,6,2,1152,FALSE,9.99,A,FALSE,TRUE,30.77,122.25,30,0,0,2.924602075,-5.352359012,1.93,6,0,4.971756399,9.373937965,0,36,0,0,0,0,FALSE
1003268,26,,town,yes,FALSE,8,2,1480,TRUE,29.99,A,FALSE,TRUE,19.72,204.25,10,0,0.92,-1.388528414,-6.632749878,24.63,8.33,5.67,2.472770324,-14.26060811,0,42,0,0,0,0,FALSE
1003281,44,professional,suburban,yes,FALSE,9,5,787,TRUE,79.99,A,FALSE,t,60.24,464,69.99,0,0,-0.981457135,-3.135181985,20.88,9.67,0.67,3.400165529,-2.239423989,0,42,0,0,0,0,FALSE
1003292,44,professional,suburban,yes,TRUE,9,1,201,FALSE,0,A,FALSE,TRUE,17.12,37.75,16.99,0,0,1.281273996,-0.299033668,7.22,0,0,1.79910045,-1.786290968,0,42,0,0,0,0,FALSE
1003303,0,,,unknown,FALSE,0,1,1189,TRUE,0,F,TRUE,FALSE,26.2,89.5,16.99,0,4.52,1.216925821,-3.604403035,0,0.33,0,1.300075019,12.09585267,0,38,0,0,0,0,FALSE
1003329,24,,suburban,no,FALSE,6,2,722,TRUE,29.99,A,FALSE,TRUE,30.07,164.25,29.99,45.08739574,0,1.873890316,5.596079894,17.42,10,4.67,0.213346815,-16.22436204,0,41,0,0,0,0,FALSE
1003353,24,,,no,FALSE,6,1,530,FALSE,0,A,TRUE,TRUE,10.2,4,10,0,0,2.912045877,-3.971554614,0,0,0,1,7.86654016,0,35,0,0,0,0,FALSE
1003369,62,crafts,,yes,TRUE,6,1,1135,TRUE,0,A,FALSE,TRUE,36.33,246.75,44.99,0,1.34,-3.617406905,6.132896209,12.86,5.67,5,3.250351617,14.83999945,0,41,3.67,0,0,0,FALSE
1003383,42,,suburban,yes,FALSE,9,2,552,FALSE,29.99,A,FALSE,TRUE,21.83,75.75,16.99,0,0,0.877448967,-0.769013782,18.05,1,0.33,1.690118986,7.845801824,0,39,0,0,0,2,FALSE
1003402,0,,,unknown,FALSE,0,3,689,TRUE,79.99,G,TRUE,FALSE,35.06,532.25,30,0,0,-1.851351937,0.484768695,108.3,5.33,4.67,0.480807016,9.19362242,0,39,2,0,0,0,FALSE
1003414,42,professional,suburban,yes,TRUE,7,1,1032,FALSE,0,A,FALSE,TRUE,57.2,165.75,16.99,0,0,-0.202360731,5.42334193,28.7,0.33,0.33,1.635,-9.465631245,0,37,0,0,0,0,FALSE
1003432,40,professional,town,no,FALSE,1,10,553,TRUE,29.99,A,FALSE,TRUE,337.01,2704.5,75,0,0,0.660463088,-5.972226769,526.11,89,73.33,4.486215058,-12.27551189,0,35,0,0,0,0,FALSE
1003454,76,professional,suburban,yes,FALSE,7,2,458,TRUE,29.99,A,FALSE,TRUE,17.14,48,16.99,0,0,1.950730034,0.555188405,0,1,0,2.997275204,9.70249501,0,39,0,0,0,1,FALSE
1003480,24,professional,suburban,no,FALSE,6,1,487,FALSE,0,C,FALSE,TRUE,79.89,228.25,16.99,0,0,-1.29377219,-0.809577586,38.88,11.33,0.33,3.253809524,11.63778151,0,35,0,0,0,0,FALSE
1003501,38,professional,,yes,TRUE,7,2,196,TRUE,29.99,A,FALSE,TRUE,24.02,104,16.99,0,0.39,-2.192535391,-0.531684683,4.69,0.33,0,11.31639723,12.14373921,0,37,0,0,0,0,FALSE
1003517,80,retired,,yes,FALSE,5,3,1092,TRUE,29.99,A,FALSE,TRUE,17.15,28,16.99,0,0,0.617377478,8.397226021,0,0,0,0.666666667,-8.150728799,0,35,0,0,0,0,FALSE
1003540,40,professional,suburban,unknown,TRUE,3,6,867,TRUE,99.99,A,FALSE,TRUE,118.33,2663.5,75,78.00386375,0,3.563074994,5.754702317,306.72,22,35.67,0.893402925,-10.13338091,0,35,1,0,0,0,FALSE
1003556,38,professional,town,yes,TRUE,7,3,52,TRUE,29.99,A,FALSE,no,17.87,64.5,16.99,0,0.2,1.337503894,-1.016863565,12.71,0.33,0.33,2.826266805,19.07225511,0,35,0,0,0,0,FALSE
1003579,52,self-employed,suburban,unknown,TRUE,9,1,648,FALSE,0,A,FALSE,TRUE,17.71,50,16.99,0,1.17,-1.382261249,0.67967369,0.04,0.67,0,0.458125,9.800787937,0,35,0,0,0,0,FALSE
1003593,48,clerical,,yes,FALSE,9,4,1074,TRUE,59.99,A,FALSE,TRUE,16.99,17.25,16.99,39.73446546,0,-0.718642272,-1.744371166,1.39,1.33,2.33,0.381428571,1.193146746,0,39,0,0,0,0,FALSE
1003608,48,professional,,yes,TRUE,7,1,86,FALSE,0,A,FALSE,TRUE,19.24,71,16.99,0,0,1.247314828,2.999293027,0,1.67,0,0.686972821,-4.988199741,0,37,0,0,0,0,FALSE
1003624,36,,,no,FALSE,6,1,411,FALSE,0,A,TRUE,FALSE,72.65,761.5,49.99,0,0,1.303649839,-2.637647265,89.11,29.33,0,1.617283951,-3.87318796,0,39,1.33,0,0,0,FALSE
1003647,40,,suburban,unknown,FALSE,8,1,1131,TRUE,0,A,FALSE,TRUE,17.15,71.25,16.99,0,0,1.051966139,8.23871995,0.58,0,0,1.688555347,-0.274223518,0,35,0,0,0,0,FALSE
1003681,70,,,yes,TRUE,7,5,649,TRUE,149.99,A,FALSE,TRUE,59,926,59.99,0,0.2,0.259789702,7.031771329,273.55,77,33.33,1.093051948,-17.82206709,0,39,2.33,0,0,0,FALSE
1003699,42,,town,yes,TRUE,6,2,508,TRUE,29.99,A,FALSE,TRUE,117.49,890.5,69.99,68.23527683,0,2.296816384,2.636561678,275.99,75.33,40.67,2.479116141,2.318527683,0,35,0,0,0,0,FALSE
1003716,44,professional,rural,yes,TRUE,6,1,518,TRUE,0,A,FALSE,TRUE,17.15,0.5,16.99,0,0,2.617724628,-1.928119659,0,0,0,0,-2.004329091,0,35,0,0,0,0,FALSE
1003744,40,,,unknown,FALSE,6,2,206,FALSE,29.99,A,FALSE,FALSE,32.01,167.5,29.99,0,0,-0.091055801,-0.742139851,15.8,1,5,1.370585389,3.947816928,0,35,0,0,0,0,FALSE
1003758,42,,suburban,yes,FALSE,4,2,52,FALSE,29.99,B,FALSE,TRUE,33.67,57.75,3.67,0,0,0.928568414,6.117731162,26.89,0,0,2.316752012,-4.39261555,0,41,0,0,0,0,FALSE
1003769,54,,rural,yes,TRUE,7,4,405,TRUE,29.99,D,FALSE,TRUE,20.41,84,19.67,0,0,1.86877186,-4.304744723,3.84,9,0,2.055833333,0.69918116,0,37,1,0,0,0,FALSE
1003791,26,,town,no,FALSE,3,4,622,TRUE,149.99,A,FALSE,TRUE,85.73,317,84.99,0,0,0.741851978,5.42454148,68.35,2.67,3.33,3.493629264,-3.784492766,0,41,0,0,0,0,FALSE
1003802,58,professional,rural,yes,FALSE,9,2,1478,TRUE,29.99,C,FALSE,TRUE,54.77,393.5,59.99,0,0.29,2.84872132,-10.11967587,102.87,17.33,2,2.93325,5.178189852,0,39,0,0,0,0,FALSE
1003833,50,,,yes,FALSE,7,7,1373,TRUE,99.99,C,TRUE,FALSE,50.93,567.25,49.99,31.57739275,0.2,-1.431073467,2.16014453,118.86,36.33,17.67,0.385549067,17.36720598,0,41,0,0,0,0,FALSE
1003874,42,,suburban,unknown,TRUE,8,3,989,TRUE,29.99,D,FALSE,TRUE,59.58,320.5,30,0,0,0.335567166,6.505169022,75.88,21.33,6.33,1.608848668,6.058133659,0,35,0,0,0,0,FALSE
1003879,0,,,unknown,FALSE,0,2,832,TRUE,29.99,A,TRUE,FALSE,66.52,347.75,29.99,0,0.32,-0.288297505,1.58461328,166.76,15.67,15,4.33851098,-4.381557095,0,37,0,0,0,0,FALSE
1003896,46,professional,,yes,FALSE,6,10,635,TRUE,129.99,D,FALSE,TRUE,73.35,649.25,40.16,0,1.28,0.984315315,0.585525357,339.22,26,6,1.337537021,-1.580207107,0,41,14,0,0,0,FALSE
1003906,52,,town,yes,FALSE,5,2,689,TRUE,29.99,D,FALSE,TRUE,85.78,609.5,68.54,70.70394867,14.2,-0.082912723,-3.405178794,46,9,1.33,2.402978632,-9.41173855,0,37,0,0,0,0,FALSE
1003914,0,,,unknown,FALSE,0,3,833,TRUE,149.99,A,TRUE,FALSE,61.72,724.5,32.49,0,0,-2.002509411,5.576026222,192.87,49,17,5.930437031,-20.48779672,0,39,2,0,0,0,FALSE
1003925,46,,suburban,no,FALSE,5,2,1101,TRUE,29.99,A,TRUE,FALSE,65.25,494.75,59.99,0,6.58,-1.592954297,2.55833011,276.55,37,29,1.529134639,4.72593401,0,39,0,0,0,0,FALSE
1003939,0,,,unknown,FALSE,0,3,440,TRUE,29.99,A,TRUE,FALSE,55.68,1805.25,39.99,0,0,-1.556499044,-5.240710034,487.07,43.33,3.67,1.002712254,5.268500411,0,41,7,0,0,0,FALSE
1003957,48,crafts,,unknown,TRUE,6,2,338,TRUE,29.99,A,FALSE,TRUE,69.89,472.5,39.98,0,0,2.920093713,-1.736752773,137.29,57,11,1.629257103,-10.59592237,0,37,0.33,0,0,0,FALSE
1003979,46,,suburban,yes,TRUE,6,1,1449,FALSE,0,A,FALSE,TRUE,5.3,8.5,5,83.62912508,0,-0.877600862,-2.639127501,0,0,0,0.335,10.84776861,0,35,0,1,1,0,FALSE
1003993,0,,suburban,unknown,FALSE,0,2,96,TRUE,29.99,C,TRUE,FALSE,33.03,243.75,29.99,25.39073239,0,1.283098044,9.719173671,38.51,11,0.67,3.245500692,10.66492993,0,41,0,0,0,0,FALSE
1004023,66,retired,suburban,no,FALSE,6,1,1366,TRUE,0,A,FALSE,TRUE,33.3,313,30,0,0.63,1.53291095,8.312207518,111.87,6.33,1.67,2.470588235,1.291796927,0,41,0,0,0,0,FALSE
1004064,44,professional,town,yes,TRUE,9,3,993,TRUE,149.99,A,FALSE,TRUE,69.73,309.5,69.51,0,0,-0.522683596,-0.456436254,40.2,55.67,16.33,2.982415309,2.710049224,0,40,0,0,0,0,FALSE
1004084,52,professional,suburban,no,FALSE,9,2,1601,TRUE,29.99,A,FALSE,TRUE,119.04,906,24.99,0,0,2.099392206,2.728681617,454.42,40.67,2.67,0.514599869,-6.266016847,0,38,0,0,0,0,FALSE
1004100,42,,,no,TRUE,6,3,1036,TRUE,29.99,A,FALSE,TRUE,33.17,304.25,32.49,0,0,-0.586413354,-1.43772338,113.5,7,13,24.91006424,-8.880270018,0,38,0,0,0,0,FALSE
1004135,46,self-employed,,yes,TRUE,6,5,824,TRUE,79.99,A,FALSE,TRUE,95.35,1254.25,84.99,0,0,0.813273786,-8.01270566,660.44,32.33,14.67,2.597189118,2.029867417,0,40,3.33,0,0,0,FALSE
1004154,0,,town,unknown,FALSE,0,2,385,TRUE,29.99,A,TRUE,FALSE,55.31,424.75,52.9,0,0,2.226713867,-4.028318515,51.15,16,3.33,6.677210057,19.92588347,0,40,0,0,0,0,FALSE
1004174,36,,suburban,unknown,FALSE,8,7,485,TRUE,129.99,C,FALSE,TRUE,95.98,1666.75,84.99,0,0.16,-1.767267823,-1.622853213,468,33.33,7,2.167036586,0.267481587,0,34,5.33,0,0,0,FALSE
1004192,60,professional,,unknown,TRUE,6,4,1004,TRUE,9.99,F,FALSE,TRUE,88.98,1,49.99,0,0,-1.289853778,3.863793852,0,0,0,0,1.639012625,0,40,0,0,0,0,FALSE
1004236,32,,rural,unknown,TRUE,2,4,52,TRUE,59.99,A,FALSE,TRUE,60.41,537.25,42.49,0,2.93,1.70033733,-0.759359591,127.83,15.33,15,3.008430449,8.65725652,0,38,0,0,0,0,FALSE
1004252,58,retired,,yes,TRUE,6,7,618,TRUE,9.99,A,FALSE,TRUE,30,138.75,30,0,0,1.615938817,-0.574986545,27.97,15.67,4,4.081914031,7.960778684,0,38,0.33,0,0,0,FALSE
1004287,40,professional,,no,FALSE,6,1,732,TRUE,0,A,FALSE,TRUE,60.17,304,29.99,0,0.48,-3.618534779,6.690104838,24.51,12.67,0.67,3.227753154,-7.824143809,0,34,1.67,1,0,0,FALSE
1004310,0,,suburban,unknown,FALSE,0,6,586,TRUE,29.99,A,TRUE,FALSE,56.8,426,30,0,0,1.578203916,-3.32409023,6.81,1,0,2.67,0.949292791,0,38,0,0,0,0,FALSE
1004323,26,,suburban,no,FALSE,6,3,289,TRUE,129.99,A,FALSE,no,91.99,516.25,84.99,0,3.5,-1.160145351,4.396324568,81.31,32.67,8.67,3.330333033,-8.799158083,0,38,1,0,0,0,FALSE
1004332,34,professional,town,yes,TRUE,6,4,455,TRUE,59.99,A,FALSE,TRUE,60.25,382,44.99,0,1.56,1.47215848,1.688574774,38.6,14.33,1,4.963577933,-3.068165279,0,38,0,0,0,0,FALSE
1004356,36,,suburban,yes,FALSE,9,1,821,TRUE,0,C,FALSE,TRUE,42.47,116.75,30,0,12.07,0.79092979,4.165794719,0,2.67,0,1.095,-2.395270584,0,36,0,0,0,0,FALSE
1004382,0,,suburban,unknown,FALSE,0,4,976,TRUE,9.99,C,TRUE,FALSE,50.24,461.75,49.99,0,0,3.521893018,-1.195618593,49.83,33.67,6.67,2.962129734,4.627172227,2.627554514,40,6,0,0,0,FALSE
1004397,42,professional,town,yes,TRUE,7,3,1152,TRUE,29.99,A,FALSE,TRUE,39.89,479.25,44.99,0,0,0.072227691,3.117587571,51.69,6.67,0,1.598774562,4.797458643,0,38,7,0,0,0,FALSE
1004409,52,,,unknown,FALSE,7,2,706,TRUE,29.99,F,TRUE,TRUE,36.13,862,30,56.18249708,0,3.783983988,2.685159866,363.82,45.67,3,0.842798192,4.317581567,0,36,0,0,0,0,FALSE
1004430,44,professional,,yes,FALSE,7,2,1522,TRUE,29.99,A,FALSE,TRUE,17.89,21.5,16.99,0,0,0.798694653,2.288836963,2.83,3.67,0,3.835,4.07276291,0,38,0,0,0,0,FALSE
1004440,46,professional,suburban,yes,TRUE,9,2,447,TRUE,29.99,B,FALSE,TRUE,55.75,526,50,0,0,0.874216131,3.038933423,113.87,12.33,3.33,3.500511422,-4.915498871,0,38,1.67,0,0,0,FALSE
1004474,54,,,unknown,FALSE,6,3,228,TRUE,29.99,D,TRUE,TRUE,200.85,1041.25,38.49,0,0,2.286561618,2.698760201,181.96,59.33,7,2.041627738,-0.147056771,0,36,4,0,0,0,FALSE
1004500,0,,,no,FALSE,1,5,52,TRUE,59.99,D,TRUE,FALSE,68.05,382,69.99,0,0.32,-1.841397971,-2.000271553,96.92,64.67,16,1.971149706,-3.295609415,0,33,0,0,0,0,FALSE
1004518,30,,t,yes,FALSE,6,2,1061,TRUE,29.99,C,TRUE,FALSE,25.74,35.25,25.74,0,0,-1.404715186,1.656422103,0.89,2.67,0.33,1.388333333,7.944213509,0,40,2.67,0,0,0,FALSE
1004531,48,professional,suburban,yes,FALSE,9,2,628,FALSE,29.99,A,FALSE,TRUE,20.41,20.5,16.99,0,3.04,1.766481841,2.652839321,0,0,0,4,17.16188389,0,37,0,0,0,0,FALSE
1004561,52,,town,yes,TRUE,5,1,657,FALSE,0,E,FALSE,TRUE,50,329.75,50,0,0,-0.340394562,-5.939696972,6.45,0,0,1.398406375,-12.25112889,0,35,0,0,0,0,FALSE
1004574,78,retired,suburban,yes,TRUE,4,1,459,TRUE,0,A,FALSE,TRUE,17.15,2.75,16.99,87.88582949,0,0.16248842,-3.449084894,0,0,0,2,5.08705324,0,33,0,0,0,3,FALSE
1004586,0,,,unknown,FALSE,0,2,392,TRUE,29.99,F,TRUE,FALSE,99.96,487.75,39.99,0,13.23,0.055524889,-2.840931598,89.2,19.33,3.67,7.657945118,-3.040703707,0,39,0,0,0,0,FALSE
1004627,0,,town,no,FALSE,0,2,916,TRUE,29.99,A,FALSE,FALSE,41.36,285.25,39.82,0,0,1.122938598,0.676763625,25.08,13,0.33,2.661937576,5.993278024,0,39,1,0,0,0,FALSE
1004657,0,,,unknown,FALSE,0,2,651,TRUE,29.99,D,TRUE,FALSE,32.8,362.25,30,0,1,-1.616927355,-1.356957265,80.84,23.33,2.33,4.670567057,5.254824688,0,37,0,0,0,0,FALSE
1004669,42,professional,suburban,yes,TRUE,9,3,171,TRUE,129.99,A,FALSE,TRUE,41.72,119.25,42.49,0,0.16,1.548310269,5.138653815,8.8,5,2.67,1.528013582,26.4097894,0,37,0,0,0,0,FALSE
1004678,40,clerical,,yes,TRUE,4,7,1176,TRUE,29.99,A,FALSE,TRUE,38.71,288.75,38.71,0,0,0.781337479,-1.808624819,96.97,11,0.33,5.194805195,10.21733434,0,37,10.67,0,0,0,FALSE
1004703,48,professional,suburban,unknown,FALSE,9,3,531,TRUE,29.99,A,FALSE,TRUE,35.98,155.5,44.99,0,0,1.501260095,-6.979032291,0,3,0,3.369668246,-14.62968209,0,37,0,0,0,1,FALSE
1004731,0,,,unknown,FALSE,0,3,52,TRUE,9.99,F,TRUE,FALSE,52.05,346.5,32.49,0,0,0.533838897,-4.561392503,58.5,30.33,14.67,160,-4.766341852,0,39,0,0,0,0,FALSE
1004739,26,,,no,FALSE,4,2,479,TRUE,29.99,C,TRUE,TRUE,75.79,413,34.99,0,0,-0.620857395,0.066314106,93.11,24.33,3.33,3.724211815,6.329951973,0,33,0,0,0,0,FALSE
1004747,56,,suburban,unknown,FALSE,9,2,1647,TRUE,29.99,A,FALSE,TRUE,62.25,446.5,45,0,0,-2.279434297,8.298049576,31.62,17,2.67,3.103622906,14.30631783,1.793249719,35,2.33,0,0,0,FALSE
1004754,0,,,unknown,FALSE,0,2,943,FALSE,29.99,D,TRUE,FALSE,137.92,1247.75,43.49,0,63.94,-0.162606988,0.513062069,240.79,72,7,0.94561513,21.85836972,0,33,2.67,0,0,0,FALSE
